school,major,province,year,exam_type,min_score,min_rank
福建农林大学(中外合作办学),计算机类,广东,2025,物理类,506,153802
福建农林大学,历史学类,广东,2025,物理类,517,133783
福建农林大学,地理科学类,广东,2025,物理类,528,115628
福建农林大学,农林科学类,广东,2025,物理类,555,74401
集美大学,外国语言文学类,广东,2025,物理类,551,79635
集美大学,中国语言文学类,广东,2025,物理类,562,64492
集美大学,艺术设计类,广东,2025,物理类,558,70591
集美大学,生物科学类,广东,2025,物理类,556,72103
集美大学,化学类,广东,2025,物理类,557,71363
集美大学,材料类,广东,2025,物理类,543,90920
集美大学,计算机类,广东,2025,物理类,545,88245
福建医科大学,物理学类,广东,2025,物理类,541,94106
福建医科大学,体育学类,广东,2025,物理类,555,74545
福建中医药大学,经济学类,广东,2025,物理类,549,82608
福建中医药大学,管理学类,广东,2025,物理类,570,54750
福建中医药大学(中外合作办学),教育学类,广东,2025,物理类,516,135757
福建师范大学,中国语言文学类,广东,2025,物理类,539,97806
福建师范大学,艺术设计类,广东,2025,物理类,557,71044
福建师范大学(中外合作办学),生物科学类,广东,2025,物理类,545,87873
闽江学院,法学类,广东,2025,物理类,534,105134
闽江学院,经济学类,广东,2025,物理类,544,90266
武夷学院,经济学类,广东,2025,物理类,495,173598
武夷学院,管理学类,广东,2025,物理类,506,154285
武夷学院,教育学类,广东,2025,物理类,501,162814
宁德师范学院,物理学类,广东,2025,物理类,508,150011
宁德师范学院,体育学类,广东,2025,物理类,505,155999
泉州师范学院,外国语言文学类,广东,2025,物理类,505,155247
泉州师范学院,中国语言文学类,广东,2025,物理类,516,136096
泉州师范学院,艺术设计类,广东,2025,物理类,506,154672
泉州师范学院,生物科学类,广东,2025,物理类,521,127039
闽南师范大学,经济学类,广东,2025,物理类,516,136022
闽南师范大学(联合培养),管理学类,广东,2025,物理类,502,161162
闽南师范大学,教育学类,广东,2025,物理类,538,98456
闽南师范大学(联合培养),新闻传播学类,广东,2025,物理类,496,172278
南昌大学,历史学类,广东,2025,物理类,590,34361
南昌大学,地理科学类,广东,2025,物理类,589,35872
南昌大学,农林科学类,广东,2025,物理类,594,31154
南昌大学,林业工程类,广东,2025,物理类,612,18534
南昌大学,环境科学与工程类,广东,2025,物理类,582,42453
南昌大学(中外合作办学),食品科学与工程类,广东,2025,物理类,588,36325
南昌大学,药学类,广东,2025,物理类,610,19690
南昌大学,临床医学类,广东,2025,物理类,568,57177
华东交通大学,建筑类,广东,2025,物理类,545,88055
华东交通大学,外国语言文学类,广东,2025,物理类,547,84713
华东交通大学(中外合作办学),中国语言文学类,广东,2025,物理类,530,111703
华东交通大学,艺术设计类,广东,2025,物理类,550,81231
华东交通大学,生物科学类,广东,2025,物理类,545,88184
华东交通大学,计算机类,广东,2025,物理类,543,91010
华东交通大学,历史学类,广东,2025,物理类,553,76525
华东交通大学(联合培养),地理科学类,广东,2025,物理类,543,90766
华东交通大学,农林科学类,广东,2025,物理类,562,64639
华东交通大学(联合培养),林业工程类,广东,2025,物理类,546,86891
东华理工大学,法学类,广东,2025,物理类,532,108405
东华理工大学(国际班),经济学类,广东,2025,物理类,486,190384
南昌航空大学,艺术设计类,广东,2025,物理类,543,91827
南昌航空大学,化学类,广东,2025,物理类,550,81256
南昌航空大学,材料类,广东,2025,物理类,560,67448
南昌航空大学(中外合作办学),计算机类,广东,2025,物理类,555,74093
南昌航空大学,历史学类,广东,2025,物理类,558,70611
江西理工大学,材料类,广东,2025,物理类,528,115081
江西理工大学,计算机类,广东,2025,物理类,558,69800
江西理工大学,历史学类,广东,2025,物理类,530,112533
江西理工大学(中外合作办学),地理科学类,广东,2025,物理类,553,77423
江西理工大学,农林科学类,广东,2025,物理类,558,69422
景德镇陶瓷大学,物理学类,广东,2025,物理类,531,110027
景德镇陶瓷大学,管理学类,广东,2025,物理类,526,119024
景德镇陶瓷大学,教育学类,广东,2025,物理类,541,93964
景德镇陶瓷大学,外国语言文学类,广东,2025,物理类,536,102556
景德镇陶瓷大学,中国语言文学类,广东,2025,物理类,529,114250
景德镇陶瓷大学,艺术设计类,广东,2025,物理类,537,101095
景德镇陶瓷大学,生物科学类,广东,2025,物理类,520,129721
江西农业大学,新闻传播学类,广东,2025,物理类,520,129970
江西农业大学,建筑类,广东,2025,物理类,533,106582
江西农业大学,外国语言文学类,广东,2025,物理类,519,130503
江西农业大学,中国语言文学类,广东,2025,物理类,529,113925
江西农业大学,艺术设计类,广东,2025,物理类,519,130516
江西农业大学,生物科学类,广东,2025,物理类,528,115039
江西中医药大学,新闻传播学类,广东,2025,物理类,509,148790
江西中医药大学,建筑类,广东,2025,物理类,565,61437
江西中医药大学,外国语言文学类,广东,2025,物理类,530,111955
江西中医药大学,中国语言文学类,广东,2025,物理类,560,68055
赣南医科大学,体育学类,广东,2025,物理类,534,105991
赣南医科大学,法学类,广东,2025,物理类,534,105505
赣南医科大学,经济学类,广东,2025,物理类,523,124289
江西师范大学,临床医学类,广东,2025,物理类,538,98595
江西师范大学,口腔医学类,广东,2025,物理类,535,104678
江西师范大学,护理学类,广东,2025,物理类,540,95658
江西师范大学,心理学类,广东,2025,物理类,569,55722
江西师范大学,统计学类,广东,2025,物理类,564,61885
江西师范大学,电子信息类,广东,2025,物理类,542,92502
江西师范大学,自动化类,广东,2025,物理类,563,63442
江西师范大学,土木类,广东,2025,物理类,541,94398
江西师范大学,交通运输类,广东,2025,物理类,536,102457
上饶师范学院,地理科学类,广东,2025,物理类,510,146378
上饶师范学院,农林科学类,广东,2025,物理类,509,147947
上饶师范学院,林业工程类,广东,2025,物理类,499,166381
上饶师范学院,环境科学与工程类,广东,2025,物理类,500,164520
宜春学院,药学类,广东,2025,物理类,501,162041
宜春学院,临床医学类,广东,2025,物理类,505,156543
宜春学院,口腔医学类,广东,2025,物理类,500,164227
宜春学院,护理学类,广东,2025,物理类,513,141872
宜春学院,心理学类,广东,2025,物理类,521,127263
宜春学院,统计学类,广东,2025,物理类,520,129181
宜春学院,电子信息类,广东,2025,物理类,508,149493
宜春学院,自动化类,广东,2025,物理类,508,150561
赣南师范大学,护理学类,广东,2025,物理类,515,138554
赣南师范大学,心理学类,广东,2025,物理类,513,141262
赣南师范大学,统计学类,广东,2025,物理类,520,128849
赣南师范大学,电子信息类,广东,2025,物理类,519,131245
赣南师范大学,自动化类,广东,2025,物理类,547,85492
赣南师范大学,土木类,广东,2025,物理类,498,168443
赣南师范大学,水利类,广东,2025,物理类,544,89746
赣南师范大学,交通运输类,广东,2025,物理类,519,130670
赣南师范大学,兵器类,广东,2025,物理类,521,126611
赣南师范大学,核工程类,广东,2025,物理类,509,148598
井冈山大学(国际班),新闻传播学类,广东,2025,物理类,500,164744
井冈山大学,建筑类,广东,2025,物理类,526,118644
井冈山大学,外国语言文学类,广东,2025,物理类,514,138627
井冈山大学,中国语言文学类,广东,2025,物理类,522,125658
井冈山大学,艺术设计类,广东,2025,物理类,529,114385
井冈山大学,生物科学类,广东,2025,物理类,540,96347
井冈山大学(中外合作办学),化学类,广东,2025,物理类,506,154168
江西财经大学,艺术设计类,广东,2025,物理类,558,69923
江西财经大学,生物科学类,广东,2025,物理类,561,66043
江西财经大学,化学类,广东,2025,物理类,557,71224
江西财经大学,材料类,广东,2025,物理类,560,67837
江西财经大学,计算机类,广东,2025,物理类,559,68392
江西财经大学(中外合作办学),历史学类,广东,2025,物理类,551,79673
江西财经大学(中外合作办学),地理科学类,广东,2025,物理类,548,84512
江西财经大学(中外合作办学),农林科学类,广东,2025,物理类,531,110867
江西财经大学(中外合作办学),林业工程类,广东,2025,物理类,532,109013
山东大学,物理学类,广东,2025,物理类,618,15173
山东大学,体育学类,广东,2025,物理类,620,14073
山东大学,法学类,广东,2025,物理类,613,17974
山东大学,经济学类,广东,2025,物理类,621,13695
山东大学,管理学类,广东,2025,物理类,614,17475
山东大学,教育学类,广东,2025,物理类,629,10125
中国海洋大学,计算机类,广东,2025,物理类,605,22732
中国海洋大学,历史学类,广东,2025,物理类,610,19936
中国海洋大学,地理科学类,广东,2025,物理类,610,19977
中国海洋大学,农林科学类,广东,2025,物理类,621,13718
中国海洋大学,林业工程类,广东,2025,物理类,606,22474
中国海洋大学,环境科学与工程类,广东,2025,物理类,611,19050
中国海洋大学(中外合作办学),食品科学与工程类,广东,2025,物理类,616,16394
中国海洋大学(中外合作办学),药学类,广东,2025,物理类,611,18958
中国海洋大学(中外合作办学),临床医学类,广东,2025,物理类,605,23341
中国海洋大学(中外合作办学),口腔医学类,广东,2025,物理类,611,19385
中国海洋大学(中外合作办学),护理学类,广东,2025,物理类,606,22180
中国海洋大学(中外合作办学),心理学类,广东,2025,物理类,603,24542
山东科技大学,体育学类,广东,2025,物理类,557,71658
中国石油大学(华东),新闻传播学类,广东,2025,物理类,592,33486
中国石油大学(华东),建筑类,广东,2025,物理类,595,30429
青岛科技大学,经济学类,广东,2025,物理类,526,118455
青岛科技大学(中外合作办学),管理学类,广东,2025,物理类,522,125290
济南大学,计算机类,广东,2025,物理类,534,105086
济南大学,历史学类,广东,2025,物理类,532,108401
济南大学,地理科学类,广东,2025,物理类,532,109106
济南大学,农林科学类,广东,2025,物理类,521,126695
济南大学,林业工程类,广东,2025,物理类,539,97542
青岛理工大学,法学类,广东,2025,物理类,522,125448
青岛理工大学,经济学类,广东,2025,物理类,512,142691
山东建筑大学,教育学类,广东,2025,物理类,526,118839
山东建筑大学(中外合作办学),新闻传播学类,广东,2025,物理类,516,136065
山东建筑大学,建筑类,广东,2025,物理类,505,156119
齐鲁工业大学,教育学类,广东,2025,物理类,515,138461
齐鲁工业大学,新闻传播学类,广东,2025,物理类,510,146062
山东理工大学,体育学类,广东,2025,物理类,539,97538
山东理工大学,法学类,广东,2025,物理类,537,101004
山东理工大学,经济学类,广东,2025,物理类,546,87296
山东农业大学,法学类,广东,2025,物理类,489,183881
山东农业大学(中外合作办学),经济学类,广东,2025,物理类,522,125907
青岛农业大学,物理学类,广东,2025,物理类,494,175630
青岛农业大学(中外合作办学),体育学类,广东,2025,物理类,448,257214
山东第二医科大学,数学类,广东,2025,物理类,516,136530
山东第一医科大学,经济学类,广东,2025,物理类,548,83865
山东第一医科大学,管理学类,广东,2025,物理类,531,110080
山东第一医科大学,教育学类,广东,2025,物理类,527,117546
山东第一医科大学,外国语言文学类,广东,2025,物理类,541,94111
山东第一医科大学,中国语言文学类,广东,2025,物理类,584,40430
山东第一医科大学,艺术设计类,广东,2025,物理类,595,30706
山东第一医科大学,生物科学类,广东,2025,物理类,532,109427
山东第一医科大学,化学类,广东,2025,物理类,523,124230
山东第一医科大学,材料类,广东,2025,物理类,532,109046
山东第一医科大学,计算机类,广东,2025,物理类,543,92167
山东第一医科大学,历史学类,广东,2025,物理类,519,131649
山东第一医科大学,地理科学类,广东,2025,物理类,537,100106
滨州医学院,数学类,广东,2025,物理类,529,113057
山东中医药大学,数学类,广东,2025,物理类,540,95695
济宁医学院,数学类,广东,2025,物理类,535,103939
山东师范大学,生物科学类,广东,2025,物理类,527,117904
山东师范大学(中外合作办学),化学类,广东,2025,物理类,498,167741
山东师范大学,材料类,广东,2025,物理类,552,78557
山东师范大学,计算机类,广东,2025,物理类,521,127437
聊城大学,数学类,广东,2025,物理类,505,155212
山东航空学院,法学类,广东,2025,物理类,512,143631
山东航空学院,经济学类,广东,2025,物理类,529,114124
鲁东大学,法学类,广东,2025,物理类,490,183714
鲁东大学(中外合作办学),经济学类,广东,2025,物理类,493,178348
临沂大学,教育学类,广东,2025,物理类,515,137293
临沂大学(中外合作办学),新闻传播学类,广东,2025,物理类,491,180713
临沂大学,建筑类,广东,2025,物理类,516,136054
泰山学院,数学类,广东,2025,物理类,496,172367
菏泽学院,法学类,广东,2025,物理类,503,159701
菏泽学院,经济学类,广东,2025,物理类,498,167996
山东财经大学,法学类,广东,2025,物理类,542,93200
山东财经大学,经济学类,广东,2025,物理类,550,80398
郑州大学,建筑类,广东,2025,物理类,594,31338
郑州大学,外国语言文学类,广东,2025,物理类,590,34567
郑州大学(中外合作办学),生物科学类,广东,2025,物理类,579,45210
河南理工大学,教育学类,广东,2025,物理类,540,96574
河南理工大学,新闻传播学类,广东,2025,物理类,534,105304
河南理工大学(中外合作办学),建筑类,广东,2025,物理类,540,96063
河南理工大学(中外合作办学),外国语言文学类,广东,2025,物理类,535,104106
郑州轻工业大学,经济学类,广东,2025,物理类,529,114277
郑州轻工业大学(中外合作办学),管理学类,广东,2025,物理类,535,104497
郑州轻工业大学(中外合作办学),教育学类,广东,2025,物理类,494,176464
河南工业大学,建筑类,广东,2025,物理类,528,115393
河南工业大学,外国语言文学类,广东,2025,物理类,523,124815
河南工业大学,中国语言文学类,广东,2025,物理类,529,113753
河南工业大学(中外合作办学/豫台合作办学),艺术设计类,广东,2025,物理类,495,173129
河南科技大学,中国语言文学类,广东,2025,物理类,543,92076
河南科技大学,艺术设计类,广东,2025,物理类,546,86895
河南科技大学,生物科学类,广东,2025,物理类,523,123927
河南科技大学,化学类,广东,2025,物理类,541,94603
河南科技大学,材料类,广东,2025,物理类,558,70145
河南科技大学(中外合作办学),计算机类,广东,2025,物理类,534,105536
河南科技大学(中外合作办学),历史学类,广东,2025,物理类,538,98905
中原工学院,法学类,广东,2025,物理类,502,161470
中原工学院,经济学类,广东,2025,物理类,520,129542
河南农业大学,中国语言文学类,广东,2025,物理类,511,144313
河南农业大学,艺术设计类,广东,2025,物理类,527,117483
河南农业大学,生物科学类,广东,2025,物理类,532,108210
河南农业大学,化学类,广东,2025,物理类,530,112627
河南农业大学(中外合作办学),材料类,广东,2025,物理类,502,160732
河南农业大学,计算机类,广东,2025,物理类,525,121027
河南农业大学,历史学类,广东,2025,物理类,525,120641
河南科技学院,管理学类,广东,2025,物理类,495,173983
河南中医药大学,经济学类,广东,2025,物理类,558,69466
河南中医药大学,管理学类,广东,2025,物理类,539,98091
河南中医药大学,教育学类,广东,2025,物理类,532,108994
河南医药大学,经济学类,广东,2025,物理类,517,133619
河南大学,地理科学类,广东,2025,物理类,547,86032
河南大学(中外合作办学),环境科学与工程类,广东,2025,物理类,508,151144
河南大学,食品科学与工程类,广东,2025,物理类,552,78765
河南大学(中外合作办学),口腔医学类,广东,2025,物理类,525,120162
河南大学(中外合作办学),护理学类,广东,2025,物理类,558,69993
河南大学,心理学类,广东,2025,物理类,563,63136
河南师范大学,管理学类,广东,2025,物理类,567,58182
河南师范大学,教育学类,广东,2025,物理类,483,195419
河南师范大学,新闻传播学类,广东,2025,物理类,482,197797
信阳师范大学,物理学类,广东,2025,物理类,520,129842
信阳师范大学(中外合作办学),体育学类,广东,2025,物理类,489,184287
周口师范学院,法学类,广东,2025,物理类,494,174947
周口师范学院,经济学类,广东,2025,物理类,498,167942
南阳师范学院,中国语言文学类,广东,2025,物理类,513,140650
南阳师范学院,艺术设计类,广东,2025,物理类,495,173723
南阳师范学院,生物科学类,广东,2025,物理类,498,167684
南阳师范学院,化学类,广东,2025,物理类,495,174698
南阳师范学院(中外合作办学),材料类,广东,2025,物理类,493,177673
南阳师范学院(联合培养),计算机类,广东,2025,物理类,486,190805
南阳师范学院,历史学类,广东,2025,物理类,499,166747
洛阳师范学院,体育学类,广东,2025,物理类,491,180631
商丘师范学院,经济学类,广东,2025,物理类,494,176100
商丘师范学院,管理学类,广东,2025,物理类,495,174233
河南财经政法大学,经济学类,广东,2025,物理类,539,97305
河南财经政法大学,管理学类,广东,2025,物理类,532,109310
河南财经政法大学,教育学类,广东,2025,物理类,527,117370
郑州航空工业管理学院,经济学类,广东,2025,物理类,503,158697
郑州航空工业管理学院,管理学类,广东,2025,物理类,541,95028
郑州航空工业管理学院,教育学类,广东,2025,物理类,534,105111
武汉大学,艺术设计类,广东,2025,物理类,640,6254
武汉大学,生物科学类,广东,2025,物理类,646,4603
武汉大学,化学类,广东,2025,物理类,641,5936
武汉大学,材料类,广东,2025,物理类,623,12629
武汉大学,计算机类,广东,2025,物理类,643,5284
武汉大学(中外合作办学),历史学类,广东,2025,物理类,611,19170
武汉大学,地理科学类,广东,2025,物理类,609,20476
武汉大学,农林科学类,广东,2025,物理类,657,2480
武汉大学,林业工程类,广东,2025,物理类,645,4860
武汉大学,环境科学与工程类,广东,2025,物理类,648,4202
华中科技大学,生物科学类,广东,2025,物理类,653,3099
华中科技大学,化学类,广东,2025,物理类,646,4554
华中科技大学(中外合作办学),计算机类,广东,2025,物理类,621,13489
华中科技大学(中外合作办学),历史学类,广东,2025,物理类,617,15874
华中科技大学(预防医学),地理科学类,广东,2025,物理类,620,14202
武汉科技大学,中国语言文学类,广东,2025,物理类,552,77859
武汉科技大学,艺术设计类,广东,2025,物理类,569,56342
武汉科技大学(中外合作办学),生物科学类,广东,2025,物理类,541,95196
长江大学,计算机类,广东,2025,物理类,538,99931
长江大学,农林科学类,广东,2025,物理类,538,98707
长江大学(中外合作办学),环境科学与工程类,广东,2025,物理类,463,232093
长江大学(中外合作办学),食品科学与工程类,广东,2025,物理类,532,109002
长江大学,药学类,广东,2025,物理类,559,69392
武汉工程大学,管理学类,广东,2025,物理类,541,94390
武汉工程大学,教育学类,广东,2025,物理类,559,68311
武汉工程大学(中外合作办学),新闻传播学类,广东,2025,物理类,541,94907
中国地质大学(武汉),生物科学类,广东,2025,物理类,591,33896
中国地质大学(武汉),化学类,广东,2025,物理类,592,33226
中国地质大学(武汉)(中外合作办学),历史学类,广东,2025,物理类,591,33863
中国地质大学(武汉)(中外合作办学),地理科学类,广东,2025,物理类,592,32781
中国地质大学(武汉)(中外合作办学),农林科学类,广东,2025,物理类,593,32416
中国地质大学(武汉)(中外合作办学),林业工程类,广东,2025,物理类,577,46904
武汉纺织大学,教育学类,广东,2025,物理类,547,84646
武汉纺织大学,新闻传播学类,广东,2025,物理类,538,99093
武汉轻工大学(中外合作办学),建筑类,广东,2025,物理类,497,169470
武汉轻工大学,外国语言文学类,广东,2025,物理类,550,81278
武汉轻工大学(中外合作办学),中国语言文学类,广东,2025,物理类,510,147151
武汉轻工大学(中外合作办学),艺术设计类,广东,2025,物理类,505,156454
武汉理工大学,法学类,广东,2025,物理类,627,10815
武汉理工大学,经济学类,广东,2025,物理类,625,11636
武汉理工大学,管理学类,广东,2025,物理类,627,10809
武汉理工大学(中外合作办学),新闻传播学类,广东,2025,物理类,598,28152
武汉理工大学(中外合作办学),中国语言文学类,广东,2025,物理类,595,30505
武汉理工大学(中外合作办学),艺术设计类,广东,2025,物理类,609,20670
武汉理工大学,材料类,广东,2025,物理类,610,19546
湖北工业大学,物理学类,广东,2025,物理类,538,99224
湖北工业大学,中国语言文学类,广东,2025,物理类,552,78232
湖北工业大学(中外合作办学),艺术设计类,广东,2025,物理类,535,104612
华中农业大学,农林科学类,广东,2025,物理类,585,39571
华中农业大学,林业工程类,广东,2025,物理类,587,37710
华中农业大学(中外合作办学),环境科学与工程类,广东,2025,物理类,565,61158
华中农业大学,食品科学与工程类,广东,2025,物理类,599,27703
华中农业大学,药学类,广东,2025,物理类,591,33907
华中农业大学,临床医学类,广东,2025,物理类,601,25621
华中农业大学(中外合作办学),口腔医学类,广东,2025,物理类,560,66832
华中农业大学(中外合作办学),护理学类,广东,2025,物理类,567,58978
华中农业大学,心理学类,广东,2025,物理类,589,35414
湖北中医药大学,外国语言文学类,广东,2025,物理类,543,91858
湖北中医药大学,中国语言文学类,广东,2025,物理类,565,60965
湖北中医药大学,艺术设计类,广东,2025,物理类,513,142101
湖北中医药大学,生物科学类,广东,2025,物理类,534,105712
华中师范大学,法学类,广东,2025,物理类,586,37846
华中师范大学,药学类,广东,2025,物理类,601,25964
华中师范大学,临床医学类,广东,2025,物理类,607,21328
华中师范大学,口腔医学类,广东,2025,物理类,610,19881
湖北大学,外国语言文学类,广东,2025,物理类,557,71107
湖北大学,中国语言文学类,广东,2025,物理类,551,79318
湖北大学,生物科学类,广东,2025,物理类,561,66288
湖北大学,化学类,广东,2025,物理类,545,87788
湖北大学,材料类,广东,2025,物理类,552,77628
湖北大学(中外合作办学),计算机类,广东,2025,物理类,551,79068
湖北师范大学,体育学类,广东,2025,物理类,555,74577
湖北文理学院,经济学类,广东,2025,物理类,510,147014
湖北文理学院,管理学类,广东,2025,物理类,496,171876
中南财经政法大学,物理学类,广东,2025,物理类,600,26626
中南财经政法大学(中外合作办学),体育学类,广东,2025,物理类,567,59191
中南财经政法大学,法学类,广东,2025,物理类,604,23451
中南财经政法大学(中外合作办学),经济学类,广东,2025,物理类,596,29619
武汉体育学院,中国语言文学类,广东,2025,物理类,520,129488
武汉体育学院,艺术设计类,广东,2025,物理类,526,119146
中南民族大学,外国语言文学类,广东,2025,物理类,551,79573
中南民族大学,中国语言文学类,广东,2025,物理类,551,80189
中南民族大学,艺术设计类,广东,2025,物理类,544,90648
中南民族大学,生物科学类,广东,2025,物理类,545,88663
湖北汽车工业学院,体育学类,广东,2025,物理类,536,102318
湖北汽车工业学院(中外合作办学),法学类,广东,2025,物理类,522,126212
湖北工程学院,体育学类,广东,2025,物理类,506,154490
湖北工程学院,法学类,广东,2025,物理类,520,128743
湖北工程学院,经济学类,广东,2025,物理类,528,114796
湘潭大学,艺术设计类,广东,2025,物理类,564,62576
湘潭大学,材料类,广东,2025,物理类,568,57409
吉首大学,材料类,广东,2025,物理类,539,98227
吉首大学,计算机类,广东,2025,物理类,537,100093
吉首大学,历史学类,广东,2025,物理类,505,156574
吉首大学,地理科学类,广东,2025,物理类,528,116199
吉首大学,农林科学类,广东,2025,物理类,495,173798
吉首大学,林业工程类,广东,2025,物理类,526,118616
湖南大学,体育学类,广东,2025,物理类,619,14795
湖南大学,经济学类,广东,2025,物理类,624,12143
湖南大学(本科预科班),艺术设计类,广东,2025,物理类,534,105687
中南大学,物理学类,广东,2025,物理类,617,15675
中南大学(中外合作办学),法学类,广东,2025,物理类,612,18785
中南大学(中外合作办学),经济学类,广东,2025,物理类,607,21367
中南大学,管理学类,广东,2025,物理类,624,12346
中南大学,新闻传播学类,广东,2025,物理类,662,1809
湖南科技大学,计算机类,广东,2025,物理类,549,83053
湖南科技大学,历史学类,广东,2025,物理类,537,100565
湖南科技大学,地理科学类,广东,2025,物理类,533,107862
湖南科技大学,农林科学类,广东,2025,物理类,561,65885
湖南科技大学,林业工程类,广东,2025,物理类,536,102685
长沙理工大学,化学类,广东,2025,物理类,556,73334
长沙理工大学,材料类,广东,2025,物理类,550,81145
长沙理工大学,计算机类,广东,2025,物理类,552,78463
长沙理工大学,历史学类,广东,2025,物理类,552,77558
长沙理工大学,地理科学类,广东,2025,物理类,553,76488
长沙理工大学,农林科学类,广东,2025,物理类,557,71930
长沙理工大学(中外合作办学),林业工程类,广东,2025,物理类,539,98273
长沙理工大学(中外合作办学),环境科学与工程类,广东,2025,物理类,592,33423
长沙理工大学(中外合作办学),食品科学与工程类,广东,2025,物理类,570,54927
长沙理工大学,药学类,广东,2025,物理类,580,44074
湖南农业大学,地理科学类,广东,2025,物理类,546,87152
湖南农业大学,农林科学类,广东,2025,物理类,531,110373
湖南农业大学(中外合作办学),林业工程类,广东,2025,物理类,513,141238
湖南农业大学,环境科学与工程类,广东,2025,物理类,541,94563
湖南农业大学,食品科学与工程类,广东,2025,物理类,526,119351
湖南农业大学(中外合作办学),药学类,广东,2025,物理类,502,161604
湖南农业大学,临床医学类,广东,2025,物理类,541,94127
中南林业科技大学,外国语言文学类,广东,2025,物理类,527,117620
中南林业科技大学,中国语言文学类,广东,2025,物理类,510,147226
中南林业科技大学,艺术设计类,广东,2025,物理类,541,95170
湖南中医药大学,管理学类,广东,2025,物理类,541,94456
湖南中医药大学,教育学类,广东,2025,物理类,567,59087
湖南中医药大学,新闻传播学类,广东,2025,物理类,537,101204
湖南中医药大学,建筑类,广东,2025,物理类,551,79240
湖南中医药大学,外国语言文学类,广东,2025,物理类,557,71388
湖南中医药大学,中国语言文学类,广东,2025,物理类,550,81336
湖南中医药大学,艺术设计类,广东,2025,物理类,549,82589
湖南中医药大学,生物科学类,广东,2025,物理类,532,108536
湖南师范大学,护理学类,广东,2025,物理类,583,41047
湖南师范大学,统计学类,广东,2025,物理类,590,34788
湖南师范大学,电子信息类,广东,2025,物理类,588,36857
湖南师范大学,自动化类,广东,2025,物理类,591,33588
湖南师范大学,土木类,广东,2025,物理类,599,27654
湖南师范大学,水利类,广东,2025,物理类,598,27814
湖南师范大学,交通运输类,广东,2025,物理类,607,21432
湖南师范大学,海洋科学类,广东,2025,物理类,593,32222
湖南师范大学,航空航天类,广东,2025,物理类,577,47333
湖南理工学院,生物科学类,广东,2025,物理类,535,104525
湖南理工学院,化学类,广东,2025,物理类,512,143733
湖南理工学院,材料类,广东,2025,物理类,517,133885
湘南学院,地理科学类,广东,2025,物理类,518,132631
湘南学院,环境科学与工程类,广东,2025,物理类,522,125515
湘南学院,药学类,广东,2025,物理类,528,115043
衡阳师范学院,建筑类,广东,2025,物理类,521,127695
衡阳师范学院,外国语言文学类,广东,2025,物理类,502,161535
衡阳师范学院,中国语言文学类,广东,2025,物理类,541,94593
衡阳师范学院,艺术设计类,广东,2025,物理类,505,154906
邵阳学院,中国语言文学类,广东,2025,物理类,502,161324
邵阳学院,艺术设计类,广东,2025,物理类,499,166362
邵阳学院,生物科学类,广东,2025,物理类,509,149225
邵阳学院,化学类,广东,2025,物理类,502,161501
邵阳学院,材料类,广东,2025,物理类,497,170203
怀化学院,艺术设计类,广东,2025,物理类,511,144538
怀化学院,化学类,广东,2025,物理类,497,170838
湖南文理学院(中外合作办学),管理学类,广东,2025,物理类,480,200522
湖南文理学院,教育学类,广东,2025,物理类,496,172617
湖南文理学院(中外合作办学),新闻传播学类,广东,2025,物理类,504,157274
湖南科技学院,外国语言文学类,广东,2025,物理类,499,167284
湖南人文科技学院,外国语言文学类,广东,2025,物理类,501,162721
湖南人文科技学院(中外合作办学),中国语言文学类,广东,2025,物理类,495,174700
湖南人文科技学院,艺术设计类,广东,2025,物理类,502,161236
湖南人文科技学院,生物科学类,广东,2025,物理类,517,134953
湖南工商大学,中国语言文学类,广东,2025,物理类,548,84083
湖南工商大学,艺术设计类,广东,2025,物理类,550,81584
湖南工商大学(中外合作办学),生物科学类,广东,2025,物理类,538,99675
湖南工商大学,化学类,广东,2025,物理类,522,126189
湖南工商大学,材料类,广东,2025,物理类,536,102093
南华大学,化学类,广东,2025,物理类,535,103774
南华大学,材料类,广东,2025,物理类,529,114574
南华大学,计算机类,广东,2025,物理类,531,109975
南华大学,历史学类,广东,2025,物理类,528,116299
南华大学,地理科学类,广东,2025,物理类,523,124146
南华大学,农林科学类,广东,2025,物理类,522,124925
南华大学,林业工程类,广东,2025,物理类,506,153251
中山大学,中国语言文学类,广东,2025,物理类,631,9390
中山大学,艺术设计类,广东,2025,物理类,629,9936
中山大学,生物科学类,广东,2025,物理类,642,5517
中山大学,化学类,广东,2025,物理类,647,4264
中山大学,材料类,广东,2025,物理类,651,3575
中山大学,计算机类,广东,2025,物理类,639,6467
中山大学,历史学类,广东,2025,物理类,633,8536
中山大学,地理科学类,广东,2025,物理类,628,10616
暨南大学,建筑类,广东,2025,物理类,597,28753
暨南大学,外国语言文学类,广东,2025,物理类,592,33210
暨南大学,中国语言文学类,广东,2025,物理类,595,30837
暨南大学,艺术设计类,广东,2025,物理类,593,32443
暨南大学,生物科学类,广东,2025,物理类,593,32172
暨南大学,化学类,广东,2025,物理类,593,32622
暨南大学,材料类,广东,2025,物理类,591,34231
暨南大学,计算机类,广东,2025,物理类,602,25334
暨南大学,历史学类,广东,2025,物理类,603,24510
暨南大学,地理科学类,广东,2025,物理类,599,27600
暨南大学,农林科学类,广东,2025,物理类,595,30809
暨南大学,林业工程类,广东,2025,物理类,595,30480
暨南大学,环境科学与工程类,广东,2025,物理类,613,17976
