school,major,province,year,exam_type,min_score,min_rank
闽江学院,数学类,广东,2024,物理类,528,102384
闽江学院,物理学类,广东,2024,物理类,528,101568
武夷学院,数学类,广东,2024,物理类,502,143672
武夷学院,物理学类,广东,2024,物理类,504,141356
武夷学院,体育学类,广东,2024,物理类,498,151016
泉州师范学院,物理学类,广东,2024,物理类,516,120877
泉州师范学院,体育学类,广东,2024,物理类,502,143939
泉州师范学院,法学类,广东,2024,物理类,517,119469
泉州师范学院,经济学类,广东,2024,物理类,503,141902
泉州师范学院,管理学类,广东,2024,物理类,503,142927
泉州师范学院,教育学类,广东,2024,物理类,532,95653
泉州师范学院,新闻传播学类,广东,2024,物理类,519,115105
闽南师范大学(联合培养),哲学类,广东,2024,物理类,514,124644
闽南师范大学,数学类,广东,2024,物理类,516,120466
闽南师范大学(联合培养),物理学类,广东,2024,物理类,488,168204
闽南师范大学,体育学类,广东,2024,物理类,533,94231
南昌大学,物理学类,广东,2024,物理类,586,32007
南昌大学,体育学类,广东,2024,物理类,583,34914
南昌大学,法学类,广东,2024,物理类,591,28043
南昌大学,经济学类,广东,2024,物理类,577,39834
南昌大学,管理学类,广东,2024,物理类,605,18644
南昌大学(中外合作办学),教育学类,广东,2024,物理类,590,28878
南昌大学,新闻传播学类,广东,2024,物理类,606,18062
南昌大学,建筑类,广东,2024,物理类,570,47419
华东交通大学,体育学类,广东,2024,物理类,541,82825
华东交通大学,法学类,广东,2024,物理类,541,81864
华东交通大学,经济学类,广东,2024,物理类,547,74167
华东交通大学(联合培养),管理学类,广东,2024,物理类,534,93186
华东交通大学(中外合作办学),教育学类,广东,2024,物理类,528,101359
华东交通大学,新闻传播学类,广东,2024,物理类,542,81727
华东交通大学,建筑类,广东,2024,物理类,555,63886
华东交通大学(联合培养),外国语言文学类,广东,2024,物理类,539,85492
华东交通大学,中国语言文学类,广东,2024,物理类,541,82143
东华理工大学(联合培养),物理学类,广东,2024,物理类,455,230476
东华理工大学,体育学类,广东,2024,物理类,528,102556
南昌航空大学,数学类,广东,2024,物理类,547,74912
南昌航空大学,物理学类,广东,2024,物理类,545,77494
南昌航空大学(中外合作办学),体育学类,广东,2024,物理类,547,74070
江西理工大学,物理学类,广东,2024,物理类,535,90988
江西理工大学,体育学类,广东,2024,物理类,530,99395
江西理工大学,法学类,广东,2024,物理类,557,61386
江西理工大学,经济学类,广东,2024,物理类,530,98138
江西理工大学(中外合作办学),管理学类,广东,2024,物理类,548,73243
江西理工大学,新闻传播学类,广东,2024,物理类,555,64265
景德镇陶瓷大学,物理学类,广东,2024,物理类,522,111225
景德镇陶瓷大学,体育学类,广东,2024,物理类,525,106018
江西农业大学,体育学类,广东,2024,物理类,516,120706
江西农业大学,经济学类,广东,2024,物理类,549,71495
江西农业大学,管理学类,广东,2024,物理类,518,117434
江西中医药大学,数学类,广东,2024,物理类,516,120299
江西中医药大学,物理学类,广东,2024,物理类,540,84137
江西中医药大学,体育学类,广东,2024,物理类,527,103270
江西中医药大学,法学类,广东,2024,物理类,558,60483
赣南医科大学,数学类,广东,2024,物理类,507,135930
赣南医科大学,物理学类,广东,2024,物理类,519,115566
江西师范大学,法学类,广东,2024,物理类,495,155947
江西师范大学,经济学类,广东,2024,物理类,566,51296
江西师范大学,管理学类,广东,2024,物理类,524,108495
江西师范大学,艺术设计类,广东,2024,物理类,524,107983
上饶师范学院,教育学类,广东,2024,物理类,509,132983
上饶师范学院,新闻传播学类,广东,2024,物理类,501,145966
上饶师范学院,建筑类,广东,2024,物理类,494,158339
上饶师范学院,外国语言文学类,广东,2024,物理类,508,133245
上饶师范学院,中国语言文学类,广东,2024,物理类,493,160705
上饶师范学院,艺术设计类,广东,2024,物理类,503,142073
宜春学院,体育学类,广东,2024,物理类,499,150229
宜春学院,法学类,广东,2024,物理类,504,141526
宜春学院,经济学类,广东,2024,物理类,499,149544
宜春学院,管理学类,广东,2024,物理类,517,119171
宜春学院,教育学类,广东,2024,物理类,510,131139
赣南师范大学,教育学类,广东,2024,物理类,492,162371
赣南师范大学,新闻传播学类,广东,2024,物理类,537,88672
赣南师范大学,建筑类,广东,2024,物理类,525,105905
赣南师范大学,外国语言文学类,广东,2024,物理类,534,92074
赣南师范大学,中国语言文学类,广东,2024,物理类,522,110717
赣南师范大学,艺术设计类,广东,2024,物理类,540,83611
井冈山大学,数学类,广东,2024,物理类,522,111364
井冈山大学,物理学类,广东,2024,物理类,514,123252
井冈山大学,体育学类,广东,2024,物理类,517,118405
井冈山大学,法学类,广东,2024,物理类,502,143441
江西财经大学,物理学类,广东,2024,物理类,551,68875
江西财经大学,体育学类,广东,2024,物理类,546,76205
江西财经大学,法学类,广东,2024,物理类,557,62327
江西财经大学,经济学类,广东,2024,物理类,554,65057
江西财经大学,管理学类,广东,2024,物理类,551,69088
江西财经大学(中外合作办学),海洋科学类,广东,2024,物理类,547,74755
江西财经大学(中外合作办学),兵器类,广东,2024,物理类,551,69421
山东大学,数学类,广东,2024,物理类,609,16275
山东大学,物理学类,广东,2024,物理类,616,13067
山东大学,体育学类,广东,2024,物理类,612,14824
山东大学,法学类,广东,2024,物理类,636,5770
中国海洋大学,法学类,广东,2024,物理类,599,22642
中国海洋大学,经济学类,广东,2024,物理类,606,18196
中国海洋大学,管理学类,广东,2024,物理类,606,18165
中国海洋大学,教育学类,广东,2024,物理类,602,20388
中国海洋大学,新闻传播学类,广东,2024,物理类,616,13108
中国海洋大学(中外合作办学),建筑类,广东,2024,物理类,602,20526
中国海洋大学(中外合作办学),外国语言文学类,广东,2024,物理类,605,18839
中国海洋大学(中外合作办学),中国语言文学类,广东,2024,物理类,608,17266
中国海洋大学(中外合作办学),艺术设计类,广东,2024,物理类,601,21388
中国海洋大学(中外合作办学),生物科学类,广东,2024,物理类,598,23512
山东科技大学,数学类,广东,2024,物理类,550,70366
中国石油大学(华东),数学类,广东,2024,物理类,582,35261
中国石油大学(华东),物理学类,广东,2024,物理类,592,27846
中国石油大学(华东),体育学类,广东,2024,物理类,590,29261
中国石油大学(华东),法学类,广东,2024,物理类,591,28390
中国石油大学(华东),管理学类,广东,2024,物理类,586,32588
青岛科技大学,哲学类,广东,2024,物理类,526,105271
青岛科技大学,数学类,广东,2024,物理类,537,88231
青岛科技大学,物理学类,广东,2024,物理类,536,89080
青岛科技大学,体育学类,广东,2024,物理类,538,86728
济南大学,法学类,广东,2024,物理类,534,92712
济南大学,经济学类,广东,2024,物理类,531,97295
济南大学,管理学类,广东,2024,物理类,528,101159
济南大学,教育学类,广东,2024,物理类,529,101015
济南大学,新闻传播学类,广东,2024,物理类,545,77693
济南大学,建筑类,广东,2024,物理类,576,41602
济南大学,外国语言文学类,广东,2024,物理类,546,76015
济南大学,化学类,广东,2024,物理类,532,95763
青岛理工大学,物理学类,广东,2024,物理类,532,96138
青岛理工大学,体育学类,广东,2024,物理类,538,86178
山东建筑大学,物理学类,广东,2024,物理类,519,116350
山东建筑大学,体育学类,广东,2024,物理类,504,139987
山东建筑大学(中外合作办学),法学类,广东,2024,物理类,505,139048
山东建筑大学(中外合作办学),经济学类,广东,2024,物理类,497,152293
齐鲁工业大学,物理学类,广东,2024,物理类,508,134443
齐鲁工业大学,法学类,广东,2024,物理类,515,122996
山东理工大学,哲学类,广东,2024,物理类,536,90293
山东理工大学,数学类,广东,2024,物理类,533,93837
山东理工大学,物理学类,广东,2024,物理类,532,96358
山东农业大学,数学类,广东,2024,物理类,514,123116
青岛农业大学,哲学类,广东,2024,物理类,501,146613
青岛农业大学,数学类,广东,2024,物理类,504,141358
青岛农业大学(中外合作办学),物理学类,广东,2024,物理类,506,137730
青岛农业大学(中外合作办学),体育学类,广东,2024,物理类,501,145366
山东第二医科大学,哲学类,广东,2024,物理类,510,131223
山东第一医科大学,数学类,广东,2024,物理类,534,91863
山东第一医科大学,物理学类,广东,2024,物理类,542,80754
山东第一医科大学,体育学类,广东,2024,物理类,593,27003
山东第一医科大学,法学类,广东,2024,物理类,581,36631
山东第一医科大学,经济学类,广东,2024,物理类,530,98801
山东第一医科大学,管理学类,广东,2024,物理类,528,102359
山东第一医科大学,教育学类,广东,2024,物理类,515,121734
滨州医学院,哲学类,广东,2024,物理类,497,153497
山东中医药大学,数学类,广东,2024,物理类,511,129138
济宁医学院,哲学类,广东,2024,物理类,536,90033
山东师范大学,管理学类,广东,2024,物理类,565,52872
山东师范大学,教育学类,广东,2024,物理类,538,86190
山东师范大学,新闻传播学类,广东,2024,物理类,559,59774
山东师范大学,建筑类,广东,2024,物理类,529,100593
山东师范大学,外国语言文学类,广东,2024,物理类,555,64245
山东师范大学,中国语言文学类,广东,2024,物理类,547,74087
山东师范大学,艺术设计类,广东,2024,物理类,529,100503
山东师范大学(中外合作办学),生物科学类,广东,2024,物理类,525,106912
聊城大学,哲学类,广东,2024,物理类,533,94367
聊城大学,数学类,广东,2024,物理类,507,135933
山东航空学院,数学类,广东,2024,物理类,512,127807
山东航空学院,物理学类,广东,2024,物理类,522,110790
鲁东大学,数学类,广东,2024,物理类,508,133084
临沂大学,数学类,广东,2024,物理类,513,125814
临沂大学,物理学类,广东,2024,物理类,513,126300
泰山学院,哲学类,广东,2024,物理类,494,158836
菏泽学院,数学类,广东,2024,物理类,502,144346
菏泽学院,物理学类,广东,2024,物理类,497,152557
山东财经大学,数学类,广东,2024,物理类,542,80763
山东财经大学,物理学类,广东,2024,物理类,546,75139
郑州大学,数学类,广东,2024,物理类,585,33301
郑州大学,物理学类,广东,2024,物理类,597,23654
郑州大学,体育学类,广东,2024,物理类,589,29773
河南理工大学,物理学类,广东,2024,物理类,534,92485
河南理工大学,体育学类,广东,2024,物理类,533,94117
河南理工大学(中外合作办学),法学类,广东,2024,物理类,534,92556
河南理工大学(中外合作办学),经济学类,广东,2024,物理类,533,93434
郑州轻工业大学,数学类,广东,2024,物理类,513,125434
郑州轻工业大学(中外合作办学),物理学类,广东,2024,物理类,530,98792
河南工业大学,物理学类,广东,2024,物理类,528,101369
河南工业大学,体育学类,广东,2024,物理类,527,102793
河南工业大学,法学类,广东,2024,物理类,522,110378
河南工业大学(豫台合作办学),经济学类,广东,2024,物理类,540,83199
河南工业大学(中外合作办学),管理学类,广东,2024,物理类,513,125671
河南科技大学,数学类,广东,2024,物理类,536,88889
河南科技大学,物理学类,广东,2024,物理类,542,81445
河南科技大学,体育学类,广东,2024,物理类,507,135261
河南科技大学,法学类,广东,2024,物理类,539,85638
河南科技大学(中外合作办学),经济学类,广东,2024,物理类,523,109901
河南科技大学(中外合作办学),教育学类,广东,2024,物理类,528,101257
中原工学院,数学类,广东,2024,物理类,492,162180
河南农业大学,物理学类,广东,2024,物理类,526,104273
河南农业大学,体育学类,广东,2024,物理类,533,93531
河南农业大学,法学类,广东,2024,物理类,526,104464
河南农业大学(中外合作办学),经济学类,广东,2024,物理类,490,165313
河南科技学院,物理学类,广东,2024,物理类,495,157137
河南科技学院,体育学类,广东,2024,物理类,490,164607
河南中医药大学,哲学类,广东,2024,物理类,521,113418
河南中医药大学,数学类,广东,2024,物理类,529,99571
新乡医学院,哲学类,广东,2024,物理类,544,77730
河南大学,法学类,广东,2024,物理类,543,79902
河南大学,经济学类,广东,2024,物理类,558,61011
河南大学,管理学类,广东,2024,物理类,554,65257
河南大学,教育学类,广东,2024,物理类,541,82109
河南大学,新闻传播学类,广东,2024,物理类,543,80196
河南大学,建筑类,广东,2024,物理类,558,60587
河南大学,中国语言文学类,广东,2024,物理类,578,39447
河南师范大学,物理学类,广东,2024,物理类,553,66492
河南师范大学,体育学类,广东,2024,物理类,519,116662
信阳师范大学(中外合作办学),哲学类,广东,2024,物理类,484,176689
信阳师范大学(中外合作办学),数学类,广东,2024,物理类,488,169311
周口师范学院,数学类,广东,2024,物理类,495,156884
周口师范学院,物理学类,广东,2024,物理类,496,155243
南阳师范学院,体育学类,广东,2024,物理类,508,134671
南阳师范学院,法学类,广东,2024,物理类,496,155347
南阳师范学院,经济学类,广东,2024,物理类,500,148621
南阳师范学院,管理学类,广东,2024,物理类,492,161617
南阳师范学院(中外合作办学),教育学类,广东,2024,物理类,488,169858
南阳师范学院(中外合作办学),新闻传播学类,广东,2024,物理类,485,175046
南阳师范学院,建筑类,广东,2024,物理类,496,154584
洛阳师范学院,数学类,广东,2024,物理类,512,127160
商丘师范学院,数学类,广东,2024,物理类,495,156393
商丘师范学院,物理学类,广东,2024,物理类,497,153701
商丘师范学院,体育学类,广东,2024,物理类,499,149886
商丘师范学院,法学类,广东,2024,物理类,492,162199
河南财经政法大学,数学类,广东,2024,物理类,544,77922
河南财经政法大学,物理学类,广东,2024,物理类,520,114641
郑州航空工业管理学院,数学类,广东,2024,物理类,513,125893
郑州航空工业管理学院,物理学类,广东,2024,物理类,525,106925
武汉大学,数学类,广东,2024,物理类,630,7509
武汉大学,物理学类,广东,2024,物理类,642,4350
武汉大学,体育学类,广东,2024,物理类,645,3639
武汉大学(中外合作办学),法学类,广东,2024,物理类,603,20111
武汉大学(公共卫生类),教育学类,广东,2024,物理类,623,10042
华中科技大学,物理学类,广东,2024,物理类,643,4089
华中科技大学,体育学类,广东,2024,物理类,649,2884
华中科技大学(中外合作办学),外国语言文学类,广东,2024,物理类,614,14159
华中科技大学,中国语言文学类,广东,2024,物理类,620,11083
武汉科技大学,物理学类,广东,2024,物理类,550,70126
武汉科技大学,体育学类,广东,2024,物理类,543,79245
武汉科技大学,法学类,广东,2024,物理类,560,58636
长江大学,数学类,广东,2024,物理类,539,85877
长江大学,物理学类,广东,2024,物理类,541,83119
长江大学,体育学类,广东,2024,物理类,539,85309
长江大学,法学类,广东,2024,物理类,535,91014
长江大学(中外合作办学),经济学类,广东,2024,物理类,504,141712
武汉工程大学,数学类,广东,2024,物理类,535,91534
武汉工程大学,物理学类,广东,2024,物理类,554,65585
武汉工程大学(中外合作办学),体育学类,广东,2024,物理类,537,88337
中国地质大学(武汉),体育学类,广东,2024,物理类,582,35425
中国地质大学(武汉),法学类,广东,2024,物理类,586,32264
中国地质大学(武汉)(中外合作办学),经济学类,广东,2024,物理类,572,44956
中国地质大学(武汉),新闻传播学类,广东,2024,物理类,593,26692
武汉纺织大学,物理学类,广东,2024,物理类,545,77646
武汉纺织大学,体育学类,广东,2024,物理类,528,102122
武汉轻工大学,物理学类,广东,2024,物理类,540,83286
武汉理工大学(中外合作办学),体育学类,广东,2024,物理类,587,31198
武汉理工大学,法学类,广东,2024,物理类,597,23630
武汉理工大学(中外合作办学),经济学类,广东,2024,物理类,601,20998
武汉理工大学(中外合作办学),教育学类,广东,2024,物理类,587,30997
武汉理工大学,新闻传播学类,广东,2024,物理类,622,10265
武汉理工大学,建筑类,广东,2024,物理类,623,10128
武汉理工大学,外国语言文学类,广东,2024,物理类,620,11248
武汉理工大学,中国语言文学类,广东,2024,物理类,618,12146
湖北工业大学,体育学类,广东,2024,物理类,530,98394
湖北工业大学,法学类,广东,2024,物理类,542,80436
湖北工业大学(中外合作办学),经济学类,广东,2024,物理类,527,103041
华中农业大学,物理学类,广东,2024,物理类,581,36198
华中农业大学,体育学类,广东,2024,物理类,585,32946
华中农业大学,经济学类,广东,2024,物理类,588,30982
湖北中医药大学,体育学类,广东,2024,物理类,533,94846
湖北中医药大学,法学类,广东,2024,物理类,536,89604
湖北中医药大学,经济学类,广东,2024,物理类,516,120289
华中师范大学,体育学类,广东,2024,物理类,588,30582
华中师范大学,法学类,广东,2024,物理类,605,18584
湖北大学,体育学类,广东,2024,物理类,557,61813
湖北大学,法学类,广东,2024,物理类,539,84941
湖北大学,经济学类,广东,2024,物理类,546,75943
湖北大学(中外合作办学),管理学类,广东,2024,物理类,550,71088
湖北师范大学,数学类,广东,2024,物理类,558,60896
湖北师范大学,物理学类,广东,2024,物理类,549,72184
湖北文理学院,物理学类,广东,2024,物理类,508,134241
湖北文理学院,体育学类,广东,2024,物理类,513,125105
中南财经政法大学,经济学类,广东,2024,物理类,587,31655
中南财经政法大学,管理学类,广东,2024,物理类,583,34529
中南财经政法大学,教育学类,广东,2024,物理类,598,23519
中南财经政法大学,新闻传播学类,广东,2024,物理类,583,34734
中南财经政法大学(中外合作办学),建筑类,广东,2024,物理类,568,49135
中南财经政法大学,外国语言文学类,广东,2024,物理类,596,24467
武汉体育学院,物理学类,广东,2024,物理类,517,119172
武汉体育学院,体育学类,广东,2024,物理类,522,111083
中南民族大学,物理学类,广东,2024,物理类,538,86940
中南民族大学,体育学类,广东,2024,物理类,545,76840
中南民族大学,法学类,广东,2024,物理类,541,82365
中南民族大学,经济学类,广东,2024,物理类,542,80657
湖北汽车工业学院,哲学类,广东,2024,物理类,526,105405
湖北汽车工业学院(中外合作办学),数学类,广东,2024,物理类,521,113250
湖北工程学院,数学类,广东,2024,物理类,508,133907
湖北工程学院,物理学类,广东,2024,物理类,516,119899
湖北工程学院,体育学类,广东,2024,物理类,517,119374
湘潭大学,法学类,广东,2024,物理类,574,43346
湘潭大学,管理学类,广东,2024,物理类,571,46592
吉首大学,物理学类,广东,2024,物理类,533,94010
吉首大学,体育学类,广东,2024,物理类,523,109813
吉首大学,法学类,广东,2024,物理类,527,103703
吉首大学,经济学类,广东,2024,物理类,517,119853
湖南大学,物理学类,广东,2024,物理类,606,18133
湖南大学,体育学类,广东,2024,物理类,611,15579
湖南大学(本科预科班),经济学类,广东,2024,物理类,578,38929
中南大学,数学类,广东,2024,物理类,620,11102
中南大学(中外合作办学),物理学类,广东,2024,物理类,605,18678
中南大学,体育学类,广东,2024,物理类,629,7946
中南大学,经济学类,广东,2024,物理类,663,1177
湖南科技大学,经济学类,广东,2024,物理类,541,82478
湖南科技大学,管理学类,广东,2024,物理类,532,95407
湖南科技大学,教育学类,广东,2024,物理类,531,97751
湖南科技大学,新闻传播学类,广东,2024,物理类,554,65854
湖南科技大学,建筑类,广东,2024,物理类,534,92458
湖南科技大学,外国语言文学类,广东,2024,物理类,564,53903
长沙理工大学,物理学类,广东,2024,物理类,544,78350
长沙理工大学,体育学类,广东,2024,物理类,551,68886
长沙理工大学,法学类,广东,2024,物理类,550,71043
长沙理工大学,经济学类,广东,2024,物理类,549,71912
长沙理工大学,管理学类,广东,2024,物理类,551,69882
长沙理工大学,教育学类,广东,2024,物理类,581,36371
长沙理工大学(中外合作办学),新闻传播学类,广东,2024,物理类,538,86395
长沙理工大学(中外合作办学),外国语言文学类,广东,2024,物理类,582,35628
长沙理工大学(中外合作办学),中国语言文学类,广东,2024,物理类,561,57215
湖南农业大学,法学类,广东,2024,物理类,540,84074
湖南农业大学,经济学类,广东,2024,物理类,529,100686
湖南农业大学,管理学类,广东,2024,物理类,535,91204
湖南农业大学(中外合作办学),教育学类,广东,2024,物理类,523,109642
湖南农业大学,新闻传播学类,广东,2024,物理类,546,76326
湖南农业大学,建筑类,广东,2024,物理类,530,98500
湖南农业大学,外国语言文学类,广东,2024,物理类,520,113520
湖南农业大学,中国语言文学类,广东,2024,物理类,549,71291
湖南农业大学(中外合作办学),艺术设计类,广东,2024,物理类,510,129750
湖南农业大学(中外合作办学),生物科学类,广东,2024,物理类,518,116818
湖南农业大学,化学类,广东,2024,物理类,543,79659
中南林业科技大学,体育学类,广东,2024,物理类,529,100925
中南林业科技大学,法学类,广东,2024,物理类,550,70891
中南林业科技大学,经济学类,广东,2024,物理类,523,109442
中南林业科技大学,管理学类,广东,2024,物理类,541,82278
湖南中医药大学,哲学类,广东,2024,物理类,537,87736
湖南中医药大学,数学类,广东,2024,物理类,544,78959
湖南中医药大学,物理学类,广东,2024,物理类,527,103003
湖南中医药大学,体育学类,广东,2024,物理类,549,71772
湖南中医药大学,法学类,广东,2024,物理类,547,74977
湖南师范大学,法学类,广东,2024,物理类,578,39234
湖南师范大学,经济学类,广东,2024,物理类,588,30687
湖南师范大学,管理学类,广东,2024,物理类,593,26916
湖南师范大学,教育学类,广东,2024,物理类,596,24863
湖南师范大学,新闻传播学类,广东,2024,物理类,593,26565
湖南师范大学,建筑类,广东,2024,物理类,577,40213
湖南师范大学,中国语言文学类,广东,2024,物理类,603,19839
湖南理工学院,物理学类,广东,2024,物理类,530,99371
湖南理工学院,体育学类,广东,2024,物理类,504,141631
湖南理工学院,法学类,广东,2024,物理类,532,95753
湖南理工学院,经济学类,广东,2024,物理类,515,122043
湘南学院,数学类,广东,2024,物理类,506,138174
湘南学院,物理学类,广东,2024,物理类,514,124046
湘南学院,体育学类,广东,2024,物理类,502,143771
衡阳师范学院,体育学类,广东,2024,物理类,513,126026
衡阳师范学院,法学类,广东,2024,物理类,508,133665
衡阳师范学院,经济学类,广东,2024,物理类,541,82701
衡阳师范学院,管理学类,广东,2024,物理类,520,115045
衡阳师范学院,教育学类,广东,2024,物理类,508,133300
衡阳师范学院,新闻传播学类,广东,2024,物理类,531,96902
邵阳学院,体育学类,广东,2024,物理类,499,150049
邵阳学院,法学类,广东,2024,物理类,499,150244
邵阳学院,经济学类,广东,2024,物理类,502,144418
邵阳学院,管理学类,广东,2024,物理类,497,153473
邵阳学院,教育学类,广东,2024,物理类,497,152670
怀化学院,物理学类,广东,2024,物理类,507,135056
湖南文理学院,物理学类,广东,2024,物理类,512,126370
湖南科技学院,物理学类,广东,2024,物理类,510,131312
湖南人文科技学院,体育学类,广东,2024,物理类,501,145365
湖南人文科技学院(中外合作办学),法学类,广东,2024,物理类,493,160625
湖南人文科技学院,经济学类,广东,2024,物理类,501,146828
湖南人文科技学院,管理学类,广东,2024,物理类,526,104706
湖南工商大学,物理学类,广东,2024,物理类,538,87185
湖南工商大学,体育学类,广东,2024,物理类,540,84105
湖南工商大学,法学类,广东,2024,物理类,561,56698
南华大学,数学类,广东,2024,物理类,524,108168
南华大学,物理学类,广东,2024,物理类,522,111824
南华大学,体育学类,广东,2024,物理类,524,108458
中山大学,物理学类,广东,2024,物理类,625,9394
中山大学,法学类,广东,2024,物理类,638,5409
中山大学,经济学类,广东,2024,物理类,633,6535
中山大学,历史学类,广东,2024,物理类,641,4607
中山大学,地理科学类,广东,2024,物理类,643,4019
中山大学,农林科学类,广东,2024,物理类,633,6728
中山大学,林业工程类,广东,2024,物理类,624,9420
暨南大学,物理学类,广东,2024,物理类,584,34254
暨南大学(中外合作办学),体育学类,广东,2024,物理类,588,30523
暨南大学,法学类,广东,2024,物理类,583,34753
暨南大学,经济学类,广东,2024,物理类,593,26901
暨南大学(中外合作办学),管理学类,广东,2024,物理类,594,25767
暨南大学,教育学类,广东,2024,物理类,591,28194
暨南大学,农林科学类,广东,2024,物理类,595,25555
暨南大学,林业工程类,广东,2024,物理类,597,23945
暨南大学,环境科学与工程类,广东,2024,物理类,590,28916
汕头大学,法学类,广东,2024,物理类,551,68892
汕头大学,经济学类,广东,2024,物理类,550,70741
汕头大学,管理学类,广东,2024,物理类,555,63811
汕头大学,教育学类,广东,2024,物理类,550,70026
汕头大学(地方专项),新闻传播学类,广东,2024,物理类,535,90392
华南理工大学,数学类,广东,2024,物理类,637,5640
华南理工大学,物理学类,广东,2024,物理类,617,12608
华南理工大学,体育学类,广东,2024,物理类,614,13907
华南理工大学,法学类,广东,2024,物理类,610,15907
华南农业大学,建筑类,广东,2024,物理类,569,48709
华南农业大学,外国语言文学类,广东,2024,物理类,566,51438
华南农业大学,艺术设计类,广东,2024,物理类,564,54095
华南农业大学,生物科学类,广东,2024,物理类,564,53739
华南农业大学,化学类,广东,2024,物理类,561,57338
华南农业大学,材料类,广东,2024,物理类,574,43607
华南农业大学,计算机类,广东,2024,物理类,571,46082
华南农业大学,历史学类,广东,2024,物理类,585,33470
华南农业大学,地理科学类,广东,2024,物理类,580,37202
华南农业大学,农林科学类,广东,2024,物理类,567,50393
华南农业大学,林业工程类,广东,2024,物理类,569,48091
华南农业大学,环境科学与工程类,广东,2024,物理类,566,51573
华南农业大学,食品科学与工程类,广东,2024,物理类,562,56126
华南农业大学,电子信息类,广东,2024,物理类,586,32008
华南农业大学,自动化类,广东,2024,物理类,565,52605
华南农业大学,土木类,广东,2024,物理类,575,42112
华南农业大学,水利类,广东,2024,物理类,563,54535
华南农业大学(国际班),其他类,广东,2024,物理类,544,78822
华南农业大学(国际班),其他类,广东,2024,物理类,537,88276
华南农业大学(中外合作办学),其他类,广东,2024,物理类,542,80535
华南农业大学(地方专项),其他类,广东,2024,物理类,529,100360
广东海洋大学,哲学类,广东,2024,物理类,543,79492
广东海洋大学,数学类,广东,2024,物理类,524,108463
广东海洋大学,物理学类,广东,2024,物理类,506,136679
广东海洋大学,体育学类,广东,2024,物理类,507,135599
广东海洋大学,法学类,广东,2024,物理类,534,92479
广东海洋大学,经济学类,广东,2024,物理类,514,123358
广东海洋大学,管理学类,广东,2024,物理类,534,93143
广东海洋大学,教育学类,广东,2024,物理类,509,131573
广东海洋大学,新闻传播学类,广东,2024,物理类,507,136202
广东海洋大学,建筑类,广东,2024,物理类,505,139369
广东海洋大学,外国语言文学类,广东,2024,物理类,508,133868
广东海洋大学,中国语言文学类,广东,2024,物理类,525,106726
广东海洋大学,艺术设计类,广东,2024,物理类,523,110208
广东海洋大学,生物科学类,广东,2024,物理类,510,130851
广东海洋大学,化学类,广东,2024,物理类,529,99737
广东海洋大学(地方专项),材料类,广东,2024,物理类,525,106037
广东海洋大学(地方专项),计算机类,广东,2024,物理类,535,91438
广东海洋大学(地方专项),历史学类,广东,2024,物理类,514,124373
广东海洋大学,地理科学类,广东,2024,物理类,511,128208
广东海洋大学,农林科学类,广东,2024,物理类,509,131845
广东海洋大学,林业工程类,广东,2024,物理类,541,82948
广东海洋大学,环境科学与工程类,广东,2024,物理类,533,94643
广东海洋大学,食品科学与工程类,广东,2024,物理类,531,97667
广东海洋大学,药学类,广东,2024,物理类,511,128517
广东海洋大学(中外合作办学),临床医学类,广东,2024,物理类,518,116799
广州医科大学,哲学类,广东,2024,物理类,615,13250
广州医科大学,数学类,广东,2024,物理类,557,62058
广州医科大学(地方专项),法学类,广东,2024,物理类,525,106336
广东医科大学,哲学类,广东,2024,物理类,549,71522
广东医科大学,数学类,广东,2024,物理类,509,132150
广东医科大学,物理学类,广东,2024,物理类,520,114506
广东医科大学,体育学类,广东,2024,物理类,523,109148
广东医科大学,法学类,广东,2024,物理类,518,117201
广东医科大学(地方专项),教育学类,广东,2024,物理类,528,101105
广东医科大学(地方专项),新闻传播学类,广东,2024,物理类,523,110160
广东医科大学,建筑类,广东,2024,物理类,535,90874
广东医科大学,外国语言文学类,广东,2024,物理类,543,80198
广东医科大学(协同培养),中国语言文学类,广东,2024,物理类,507,135597
广东医科大学(协同培养),艺术设计类,广东,2024,物理类,510,131086
广州中医药大学,哲学类,广东,2024,物理类,603,19907
广州中医药大学,数学类,广东,2024,物理类,559,59522
广州中医药大学,物理学类,广东,2024,物理类,564,53284
广州中医药大学,体育学类,广东,2024,物理类,547,74220
广州中医药大学,法学类,广东,2024,物理类,549,71740
广州中医药大学,经济学类,广东,2024,物理类,548,72683
广州中医药大学,管理学类,广东,2024,物理类,547,74202
广州中医药大学(地方专项),建筑类,广东,2024,物理类,559,59606
广州中医药大学(地方专项),外国语言文学类,广东,2024,物理类,540,83738
广州中医药大学(地方专项),中国语言文学类,广东,2024,物理类,542,80992
广东药科大学,哲学类,广东,2024,物理类,554,65158
广东药科大学,数学类,广东,2024,物理类,522,111811
广东药科大学,物理学类,广东,2024,物理类,520,113816
广东药科大学,体育学类,广东,2024,物理类,544,78409
广东药科大学,法学类,广东,2024,物理类,502,143557
广东药科大学(国际班),经济学类,广东,2024,物理类,519,116206
广东药科大学,管理学类,广东,2024,物理类,505,138472
华南师范大学,材料类,广东,2024,物理类,613,14654
华南师范大学,计算机类,广东,2024,物理类,608,16887
华南师范大学,历史学类,广东,2024,物理类,599,22739
华南师范大学,地理科学类,广东,2024,物理类,602,20693
