school,major,province,year,exam_type,min_score,min_rank
华中农业大学,哲学类,广东,2024,历史类,578.0,6626.0
华中农业大学,数学类,广东,2024,历史类,575.0,7447.0
湖北中医药大学,哲学类,广东,2024,历史类,517.0,29026.0
湖北中医药大学,数学类,广东,2024,历史类,517.0,28921.0
湖北中医药大学,物理学类,广东,2024,历史类,497.0,40888.0
华中师范大学,数学类,广东,2024,历史类,596.0,3507.0
华中师范大学,物理学类,广东,2024,历史类,606.0,2345.0
湖北大学,哲学类,广东,2024,历史类,544.0,16928.0
湖北大学,数学类,广东,2024,历史类,537.0,19579.0
湖北大学(中外合作办学),物理学类,广东,2024,历史类,518.0,28695.0
湖北师范大学,哲学类,广东,2024,历史类,533.0,21438.0
湖北文理学院,哲学类,广东,2024,历史类,512.0,31797.0
湖北文理学院,数学类,广东,2024,历史类,516.0,29562.0
中南财经政法大学,哲学类,广东,2024,历史类,590.0,4522.0
中南财经政法大学,数学类,广东,2024,历史类,589.0,4534.0
中南财经政法大学,物理学类,广东,2024,历史类,594.0,3752.0
中南财经政法大学,体育学类,广东,2024,历史类,593.0,3982.0
中南财经政法大学(中外合作办学),法学类,广东,2024,历史类,531.0,22291.0
武汉体育学院,哲学类,广东,2024,历史类,508.0,33948.0
武汉体育学院,数学类,广东,2024,历史类,509.0,33570.0
湖北美术学院,哲学类,广东,2024,历史类,503.0,36991.0
中南民族大学,哲学类,广东,2024,历史类,547.0,15707.0
中南民族大学,数学类,广东,2024,历史类,550.0,14436.0
湖北工程学院,哲学类,广东,2024,历史类,501.0,38591.0
湘潭大学,数学类,广东,2024,历史类,563.0,10329.0
吉首大学,哲学类,广东,2024,历史类,511.0,32448.0
吉首大学,数学类,广东,2024,历史类,517.0,28953.0
湖南大学,哲学类,广东,2024,历史类,598.0,3280.0
湖南大学,数学类,广东,2024,历史类,610.0,1906.0
中南大学,哲学类,广东,2024,历史类,606.0,2311.0
湖南科技大学,哲学类,广东,2024,历史类,530.0,22668.0
湖南科技大学,数学类,广东,2024,历史类,525.0,25281.0
湖南科技大学,物理学类,广东,2024,历史类,526.0,24640.0
湖南科技大学,体育学类,广东,2024,历史类,545.0,16398.0
湖南科技大学,法学类,广东,2024,历史类,549.0,14812.0
长沙理工大学,哲学类,广东,2024,历史类,530.0,22585.0
长沙理工大学,数学类,广东,2024,历史类,545.0,16410.0
湖南农业大学,哲学类,广东,2024,历史类,529.0,23201.0
湖南农业大学,数学类,广东,2024,历史类,526.0,24492.0
湖南农业大学(中外合作办学),物理学类,广东,2024,历史类,500.0,38875.0
湖南农业大学,体育学类,广东,2024,历史类,541.0,17845.0
湖南农业大学,地理科学类,广东,2024,历史类,529.0,22952.0
中南林业科技大学,哲学类,广东,2024,历史类,526.0,24761.0
中南林业科技大学,数学类,广东,2024,历史类,531.0,22434.0
中南林业科技大学,物理学类,广东,2024,历史类,524.0,25667.0
湖南师范大学,哲学类,广东,2024,历史类,573.0,7773.0
湖南师范大学,数学类,广东,2024,历史类,578.0,6821.0
湖南师范大学,物理学类,广东,2024,历史类,583.0,5662.0
湖南师范大学,体育学类,广东,2024,历史类,584.0,5422.0
湖南理工学院,哲学类,广东,2024,历史类,509.0,33431.0
湖南理工学院,数学类,广东,2024,历史类,510.0,32685.0
湘南学院,哲学类,广东,2024,历史类,495.0,42168.0
衡阳师范学院,哲学类,广东,2024,历史类,500.0,39214.0
衡阳师范学院,数学类,广东,2024,历史类,498.0,40294.0
衡阳师范学院,物理学类,广东,2024,历史类,496.0,41711.0
邵阳学院,哲学类,广东,2024,历史类,495.0,42124.0
邵阳学院,数学类,广东,2024,历史类,498.0,39971.0
邵阳学院,物理学类,广东,2024,历史类,493.0,43374.0
怀化学院,哲学类,广东,2024,历史类,495.0,42110.0
怀化学院,数学类,广东,2024,历史类,498.0,40400.0
湖南文理学院,哲学类,广东,2024,历史类,500.0,39267.0
湖南文理学院,数学类,广东,2024,历史类,499.0,39328.0
湖南科技学院,哲学类,广东,2024,历史类,501.0,38543.0
湖南科技学院,数学类,广东,2024,历史类,496.0,41685.0
湖南人文科技学院,哲学类,广东,2024,历史类,495.0,41977.0
湖南人文科技学院(中外合作办学),数学类,广东,2024,历史类,488.0,46645.0
湖南人文科技学院,物理学类,广东,2024,历史类,499.0,39486.0
湖南工商大学,哲学类,广东,2024,历史类,531.0,22226.0
湖南工商大学,数学类,广东,2024,历史类,533.0,21562.0
南华大学,哲学类,广东,2024,历史类,530.0,22468.0
中山大学,哲学类,广东,2024,历史类,618.0,1203.0
中山大学,数学类,广东,2024,历史类,617.0,1326.0
中山大学,材料类,广东,2024,历史类,615.0,1439.0
中山大学,计算机类,广东,2024,历史类,620.0,1073.0
暨南大学,哲学类,广东,2024,历史类,582.0,5912.0
暨南大学,数学类,广东,2024,历史类,596.0,3525.0
暨南大学(艺术类),材料类,广东,2024,历史类,580.0,6226.0
暨南大学,计算机类,广东,2024,历史类,587.0,5012.0
暨南大学,历史学类,广东,2024,历史类,593.0,3984.0
汕头大学,哲学类,广东,2024,历史类,542.0,17624.0
汕头大学,数学类,广东,2024,历史类,544.0,16784.0
汕头大学(地方专项),物理学类,广东,2024,历史类,531.0,22194.0
汕头大学(地方专项),体育学类,广东,2024,历史类,516.0,29425.0
华南理工大学,哲学类,广东,2024,历史类,606.0,2312.0
华南农业大学,哲学类,广东,2024,历史类,567.0,9437.0
华南农业大学,数学类,广东,2024,历史类,557.0,12206.0
华南农业大学,物理学类,广东,2024,历史类,551.0,14376.0
华南农业大学,法学类,广东,2024,历史类,546.0,15923.0
华南农业大学,经济学类,广东,2024,历史类,563.0,10300.0
华南农业大学,管理学类,广东,2024,历史类,547.0,15720.0
华南农业大学,教育学类,广东,2024,历史类,551.0,14390.0
华南农业大学(国际班),新闻传播学类,广东,2024,历史类,512.0,31824.0
广东海洋大学,口腔医学类,广东,2024,历史类,513.0,31267.0
广东海洋大学,护理学类,广东,2024,历史类,513.0,31024.0
广东海洋大学,心理学类,广东,2024,历史类,515.0,30038.0
广东海洋大学(地方专项),统计学类,广东,2024,历史类,509.0,33402.0
广东海洋大学,电子信息类,广东,2024,历史类,513.0,31100.0
广州医科大学,物理学类,广东,2024,历史类,441.0,83666.0
广州医科大学,体育学类,广东,2024,历史类,539.0,18982.0
广州医科大学(地方专项),经济学类,广东,2024,历史类,518.0,28705.0
广州医科大学(地方专项),管理学类,广东,2024,历史类,530.0,22608.0
广东医科大学,经济学类,广东,2024,历史类,451.0,75514.0
广东医科大学,管理学类,广东,2024,历史类,509.0,33485.0
广州中医药大学,教育学类,广东,2024,历史类,532.0,21781.0
广州中医药大学,新闻传播学类,广东,2024,历史类,537.0,19740.0
广州中医药大学(地方专项),艺术设计类,广东,2024,历史类,519.0,27777.0
广东药科大学,教育学类,广东,2024,历史类,499.0,39551.0
广东药科大学,新闻传播学类,广东,2024,历史类,477.0,54870.0
华南师范大学,哲学类,广东,2024,历史类,587.0,4950.0
华南师范大学,数学类,广东,2024,历史类,595.0,3707.0
华南师范大学,物理学类,广东,2024,历史类,593.0,3948.0
华南师范大学,体育学类,广东,2024,历史类,575.0,7345.0
华南师范大学,法学类,广东,2024,历史类,574.0,7615.0
华南师范大学,经济学类,广东,2024,历史类,586.0,5068.0
华南师范大学,管理学类,广东,2024,历史类,585.0,5333.0
华南师范大学(地方专项),教育学类,广东,2024,历史类,535.0,20325.0
华南师范大学(地方专项),新闻传播学类,广东,2024,历史类,560.0,11222.0
华南师范大学(地方专项),建筑类,广东,2024,历史类,544.0,16707.0
华南师范大学(地方专项),外国语言文学类,广东,2024,历史类,573.0,7880.0
华南师范大学(地方专项),中国语言文学类,广东,2024,历史类,583.0,5778.0
华南师范大学(地方专项),艺术设计类,广东,2024,历史类,572.0,8073.0
华南师范大学(联合培养),生物科学类,广东,2024,历史类,569.0,8958.0
华南师范大学(中外合作办学),化学类,广东,2024,历史类,570.0,8726.0
韶关学院,哲学类,广东,2024,历史类,499.0,39556.0
韶关学院,数学类,广东,2024,历史类,498.0,40203.0
韶关学院,物理学类,广东,2024,历史类,497.0,40570.0
韶关学院(学分互认),体育学类,广东,2024,历史类,493.0,43701.0
韶关学院(学分互认),经济学类,广东,2024,历史类,496.0,41809.0
韶关学院,管理学类,广东,2024,历史类,498.0,40001.0
韶关学院,外国语言文学类,广东,2024,历史类,509.0,33555.0
韶关学院,中国语言文学类,广东,2024,历史类,498.0,39953.0
韶关学院,其他类,广东,2024,历史类,496.0,41833.0
韶关学院,其他类,广东,2024,历史类,496.0,41270.0
韶关学院,其他类,广东,2024,历史类,496.0,41418.0
惠州学院,哲学类,广东,2024,历史类,525.0,25200.0
惠州学院,数学类,广东,2024,历史类,513.0,31338.0
惠州学院,物理学类,广东,2024,历史类,519.0,27867.0
惠州学院,体育学类,广东,2024,历史类,528.0,23757.0
惠州学院,法学类,广东,2024,历史类,513.0,31326.0
惠州学院,经济学类,广东,2024,历史类,520.0,27530.0
惠州学院,管理学类,广东,2024,历史类,505.0,35903.0
惠州学院,教育学类,广东,2024,历史类,512.0,31857.0
惠州学院,新闻传播学类,广东,2024,历史类,499.0,39320.0
惠州学院,建筑类,广东,2024,历史类,516.0,29797.0
惠州学院,外国语言文学类,广东,2024,历史类,504.0,36281.0
惠州学院,中国语言文学类,广东,2024,历史类,499.0,39284.0
惠州学院,艺术设计类,广东,2024,历史类,500.0,39010.0
惠州学院,生物科学类,广东,2024,历史类,500.0,38693.0
惠州学院(中外合作办学),化学类,广东,2024,历史类,431.0,93124.0
韩山师范学院,农林科学类,广东,2024,历史类,513.0,31289.0
韩山师范学院,林业工程类,广东,2024,历史类,505.0,35647.0
韩山师范学院,环境科学与工程类,广东,2024,历史类,503.0,37157.0
韩山师范学院,食品科学与工程类,广东,2024,历史类,497.0,40737.0
韩山师范学院,药学类,广东,2024,历史类,496.0,41463.0
韩山师范学院(协同培养),临床医学类,广东,2024,历史类,496.0,41758.0
韩山师范学院(中外合作办学),口腔医学类,广东,2024,历史类,480.0,52807.0
岭南师范学院,哲学类,广东,2024,历史类,520.0,27691.0
岭南师范学院,数学类,广东,2024,历史类,510.0,32979.0
岭南师范学院,物理学类,广东,2024,历史类,502.0,37441.0
岭南师范学院,体育学类,广东,2024,历史类,508.0,33964.0
岭南师范学院,法学类,广东,2024,历史类,501.0,38267.0
岭南师范学院,经济学类,广东,2024,历史类,500.0,38968.0
肇庆学院,哲学类,广东,2024,历史类,499.0,39478.0
肇庆学院,数学类,广东,2024,历史类,505.0,35859.0
肇庆学院,物理学类,广东,2024,历史类,500.0,38950.0
肇庆学院,体育学类,广东,2024,历史类,507.0,34781.0
肇庆学院,法学类,广东,2024,历史类,501.0,38574.0
肇庆学院,经济学类,广东,2024,历史类,511.0,32381.0
肇庆学院,管理学类,广东,2024,历史类,506.0,35022.0
嘉应学院,材料类,广东,2024,历史类,500.0,38914.0
嘉应学院,计算机类,广东,2024,历史类,497.0,40729.0
嘉应学院,历史学类,广东,2024,历史类,504.0,36153.0
嘉应学院,地理科学类,广东,2024,历史类,493.0,43174.0
嘉应学院,农林科学类,广东,2024,历史类,494.0,43034.0
嘉应学院,林业工程类,广东,2024,历史类,494.0,42567.0
嘉应学院,环境科学与工程类,广东,2024,历史类,497.0,40890.0
嘉应学院(联合培养),食品科学与工程类,广东,2024,历史类,485.0,48926.0
嘉应学院(联合培养),药学类,广东,2024,历史类,485.0,49173.0
广州体育学院,哲学类,广东,2024,历史类,503.0,37230.0
广州美术学院,化学类,广东,2024,历史类,508.0,34055.0
星海音乐学院,数学类,广东,2024,历史类,519.0,28228.0
广东技术师范大学,其他类,广东,2024,历史类,552.0,13882.0
广东技术师范大学,其他类,广东,2024,历史类,545.0,16322.0
广东技术师范大学(地方专项),其他类,广东,2024,历史类,543.0,17184.0
广东技术师范大学(地方专项),其他类,广东,2024,历史类,531.0,22050.0
广东技术师范大学,其他类,广东,2024,历史类,532.0,21934.0
广东技术师范大学,其他类,广东,2024,历史类,530.0,22887.0
广东技术师范大学,其他类,广东,2024,历史类,534.0,20824.0
广东技术师范大学,其他类,广东,2024,历史类,508.0,34010.0
广东技术师范大学,其他类,广东,2024,历史类,550.0,14769.0
广东技术师范大学,其他类,广东,2024,历史类,531.0,22214.0
广东技术师范大学,其他类,广东,2024,历史类,529.0,23234.0
广东技术师范大学,其他类,广东,2024,历史类,538.0,19414.0
广东技术师范大学,其他类,广东,2024,历史类,522.0,26536.0
广东技术师范大学(国际班),其他类,广东,2024,历史类,490.0,45482.0
广东技术师范大学(国际班),其他类,广东,2024,历史类,490.0,45365.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,403.0,120230.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,405.0,117907.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,432.0,91634.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,450.0,75910.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,426.0,98029.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,403.0,119592.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,458.0,69318.0
广东技术师范大学(少数民族班),其他类,广东,2024,历史类,398.0,124822.0
海南大学,哲学类,广东,2024,历史类,572.0,8216.0
海南大学,数学类,广东,2024,历史类,573.0,7896.0
海南大学,物理学类,广东,2024,历史类,568.0,9071.0
海南大学(中外合作办学),体育学类,广东,2024,历史类,517.0,29219.0
海南大学(中外合作办学),法学类,广东,2024,历史类,516.0,29762.0
海南大学,经济学类,广东,2024,历史类,570.0,8620.0
深圳大学,哲学类,广东,2024,历史类,580.0,6250.0
深圳大学,数学类,广东,2024,历史类,576.0,7247.0
深圳大学,物理学类,广东,2024,历史类,575.0,7358.0
深圳大学,体育学类,广东,2024,历史类,582.0,5817.0
深圳大学,法学类,广东,2024,历史类,574.0,7579.0
深圳大学,经济学类,广东,2024,历史类,575.0,7372.0
深圳大学,管理学类,广东,2024,历史类,578.0,6815.0
深圳大学,教育学类,广东,2024,历史类,588.0,4763.0
深圳大学(地方专项),外国语言文学类,广东,2024,历史类,557.0,12098.0
广东财经大学,哲学类,广东,2024,历史类,537.0,19587.0
广东财经大学,物理学类,广东,2024,历史类,534.0,20940.0
广东财经大学,法学类,广东,2024,历史类,558.0,11817.0
广东财经大学,管理学类,广东,2024,历史类,539.0,18850.0
广东财经大学,新闻传播学类,广东,2024,历史类,535.0,20623.0
广东财经大学,外国语言文学类,广东,2024,历史类,533.0,21332.0
广东财经大学(联合培养),化学类,广东,2024,历史类,512.0,31699.0
桂林电子科技大学(本科预科班),经济学类,广东,2024,历史类,425.0,99033.0
桂林理工大学,哲学类,广东,2024,历史类,511.0,32517.0
桂林理工大学,数学类,广东,2024,历史类,507.0,34658.0
桂林理工大学,物理学类,广东,2024,历史类,498.0,40347.0
右江民族医学院,哲学类,广东,2024,历史类,494.0,42791.0
右江民族医学院,数学类,广东,2024,历史类,510.0,32687.0
广西师范大学,哲学类,广东,2024,历史类,518.0,28468.0
广西师范大学,数学类,广东,2024,历史类,574.0,7559.0
广西师范大学(联合培养),物理学类,广东,2024,历史类,503.0,37002.0
广西师范大学,体育学类,广东,2024,历史类,559.0,11741.0
南宁师范大学,哲学类,广东,2024,历史类,521.0,27069.0
南宁师范大学,数学类,广东,2024,历史类,527.0,23955.0
玉林师范学院,哲学类,广东,2024,历史类,495.0,42134.0
玉林师范学院,数学类,广东,2024,历史类,494.0,43099.0
玉林师范学院,物理学类,广东,2024,历史类,496.0,41412.0
玉林师范学院,体育学类,广东,2024,历史类,496.0,41723.0
广西艺术学院,哲学类,广东,2024,历史类,492.0,44239.0
广西艺术学院,数学类,广东,2024,历史类,495.0,42018.0
广西民族大学,哲学类,广东,2024,历史类,519.0,27824.0
广西民族大学,数学类,广东,2024,历史类,511.0,32092.0
广西民族大学(联合培养),物理学类,广东,2024,历史类,497.0,40978.0
广西民族大学,材料类,广东,2024,历史类,505.0,35856.0
四川大学,哲学类,广东,2024,历史类,610.0,1865.0
四川大学,教育学类,广东,2024,历史类,590.0,4389.0
重庆大学,哲学类,广东,2024,历史类,608.0,2086.0
重庆大学,数学类,广东,2024,历史类,606.0,2357.0
重庆大学(艺术类),外国语言文学类,广东,2024,历史类,576.0,7173.0
西南交通大学,哲学类,广东,2024,历史类,582.0,5916.0
西南交通大学,数学类,广东,2024,历史类,591.0,4285.0
电子科技大学,哲学类,广东,2024,历史类,600.0,2963.0
西南石油大学,哲学类,广东,2024,历史类,549.0,15094.0
西南石油大学,数学类,广东,2024,历史类,536.0,20204.0
西南石油大学,物理学类,广东,2024,历史类,555.0,13015.0
西南石油大学,体育学类,广东,2024,历史类,547.0,15706.0
西南石油大学,法学类,广东,2024,历史类,554.0,13130.0
西南石油大学,中国语言文学类,广东,2024,历史类,523.0,25965.0
成都理工大学,哲学类,广东,2024,历史类,542.0,17796.0
成都理工大学,数学类,广东,2024,历史类,549.0,14814.0
成都理工大学(中外合作办学),物理学类,广东,2024,历史类,529.0,22949.0
成都理工大学,体育学类,广东,2024,历史类,532.0,21645.0
重庆邮电大学,哲学类,广东,2024,历史类,541.0,18012.0
重庆交通大学,哲学类,广东,2024,历史类,531.0,22317.0
重庆交通大学,数学类,广东,2024,历史类,530.0,22780.0
重庆交通大学,物理学类,广东,2024,历史类,529.0,23164.0
西南科技大学,哲学类,广东,2024,历史类,519.0,27858.0
西南科技大学,数学类,广东,2024,历史类,531.0,22361.0
西南科技大学,物理学类,广东,2024,历史类,532.0,21707.0
成都信息工程大学,哲学类,广东,2024,历史类,531.0,22111.0
成都信息工程大学,经济学类,广东,2024,历史类,538.0,19141.0
四川轻化工大学,哲学类,广东,2024,历史类,522.0,26705.0
西华大学,哲学类,广东,2024,历史类,544.0,16652.0
西华大学(本科预科班),经济学类,广东,2024,历史类,493.0,43593.0
中国民用航空飞行学院,哲学类,广东,2024,历史类,513.0,31440.0
中国民用航空飞行学院,数学类,广东,2024,历史类,509.0,33712.0
中国民用航空飞行学院,物理学类,广东,2024,历史类,515.0,30198.0
成都中医药大学(中外合作办学),哲学类,广东,2024,历史类,520.0,27274.0
川北医学院,哲学类,广东,2024,历史类,508.0,34194.0
西南大学,哲学类,广东,2024,历史类,590.0,4516.0
西南大学,数学类,广东,2024,历史类,578.0,6638.0
西南大学,物理学类,广东,2024,历史类,562.0,10581.0
西南大学(中外合作办学),体育学类,广东,2024,历史类,587.0,5014.0
四川师范大学,哲学类,广东,2024,历史类,531.0,22065.0
四川师范大学,数学类,广东,2024,历史类,535.0,20360.0
四川师范大学,物理学类,广东,2024,历史类,549.0,15046.0
四川师范大学,体育学类,广东,2024,历史类,545.0,16370.0
四川师范大学,法学类,广东,2024,历史类,549.0,14975.0
四川师范大学,药学类,广东,2024,历史类,530.0,22478.0
重庆师范大学,哲学类,广东,2024,历史类,538.0,19365.0
重庆师范大学,数学类,广东,2024,历史类,572.0,8088.0
西华师范大学,哲学类,广东,2024,历史类,507.0,34659.0
西华师范大学,数学类,广东,2024,历史类,495.0,42007.0
内江师范学院,哲学类,广东,2024,历史类,516.0,29690.0
内江师范学院,数学类,广东,2024,历史类,511.0,32082.0
重庆三峡学院,哲学类,广东,2024,历史类,508.0,34102.0
重庆三峡学院,数学类,广东,2024,历史类,503.0,37365.0
四川文理学院,哲学类,广东,2024,历史类,495.0,42137.0
长江师范学院,哲学类,广东,2024,历史类,512.0,31531.0
乐山师范学院,哲学类,广东,2024,历史类,496.0,41769.0
四川外国语大学,哲学类,广东,2024,历史类,540.0,18328.0
四川外国语大学(中外合作办学),数学类,广东,2024,历史类,524.0,25467.0
四川外国语大学,物理学类,广东,2024,历史类,530.0,22551.0
四川外国语大学(中外合作办学),体育学类,广东,2024,历史类,521.0,27085.0
四川外国语大学,法学类,广东,2024,历史类,550.0,14761.0
西南财经大学,哲学类,广东,2024,历史类,601.0,2930.0
西南财经大学(中外合作办学),数学类,广东,2024,历史类,580.0,6376.0
西南政法大学,哲学类,广东,2024,历史类,593.0,3887.0
西南政法大学,数学类,广东,2024,历史类,592.0,4093.0
西南政法大学(中外合作办学),物理学类,广东,2024,历史类,606.0,2348.0
四川音乐学院,哲学类,广东,2024,历史类,512.0,31738.0
四川音乐学院(联合培养),建筑类,广东,2024,历史类,496.0,41743.0
四川美术学院,哲学类,广东,2024,历史类,500.0,39271.0
西南民族大学,哲学类,广东,2024,历史类,531.0,22295.0
西南民族大学,数学类,广东,2024,历史类,524.0,25441.0
贵州大学,哲学类,广东,2024,历史类,574.0,7614.0
贵州大学,数学类,广东,2024,历史类,571.0,8432.0
遵义医科大学,哲学类,广东,2024,历史类,503.0,36825.0
遵义医科大学,数学类,广东,2024,历史类,499.0,39899.0
遵义医科大学,物理学类,广东,2024,历史类,506.0,35179.0
遵义医科大学,教育学类,广东,2024,历史类,511.0,32458.0
贵州中医药大学,哲学类,广东,2024,历史类,532.0,21595.0
贵州中医药大学,数学类,广东,2024,历史类,522.0,26649.0
贵州师范大学,哲学类,广东,2024,历史类,533.0,21248.0
贵州师范大学,数学类,广东,2024,历史类,492.0,43870.0
贵州师范大学,物理学类,广东,2024,历史类,559.0,11760.0
遵义师范学院,哲学类,广东,2024,历史类,515.0,30094.0
遵义师范学院,数学类,广东,2024,历史类,509.0,33202.0
安顺学院,哲学类,广东,2024,历史类,495.0,42418.0
安顺学院,数学类,广东,2024,历史类,495.0,42273.0
安顺学院,物理学类,广东,2024,历史类,497.0,41023.0
贵州工程应用技术学院,哲学类,广东,2024,历史类,493.0,43312.0
贵州工程应用技术学院,数学类,广东,2024,历史类,497.0,41169.0
贵州工程应用技术学院,物理学类,广东,2024,历史类,492.0,43790.0
凯里学院,哲学类,广东,2024,历史类,499.0,39830.0
贵州财经大学,哲学类,广东,2024,历史类,520.0,27306.0
云南大学,哲学类,广东,2024,历史类,568.0,9137.0
云南大学,数学类,广东,2024,历史类,576.0,7235.0
云南大学,物理学类,广东,2024,历史类,573.0,7870.0
昆明理工大学,哲学类,广东,2024,历史类,536.0,19977.0
大理大学,哲学类,广东,2024,历史类,505.0,35607.0
云南师范大学,哲学类,广东,2024,历史类,520.0,27617.0
云南师范大学,物理学类,广东,2024,历史类,557.0,12378.0
红河学院,哲学类,广东,2024,历史类,493.0,43331.0
云南财经大学,哲学类,广东,2024,历史类,523.0,25860.0
云南财经大学(中外合作办学),数学类,广东,2024,历史类,493.0,43481.0
云南财经大学,物理学类,广东,2024,历史类,526.0,24613.0
云南财经大学(中外合作办学),教育学类,广东,2024,历史类,489.0,45941.0
云南艺术学院,哲学类,广东,2024,历史类,493.0,43581.0
云南民族大学,哲学类,广东,2024,历史类,508.0,34017.0
云南民族大学,数学类,广东,2024,历史类,545.0,16305.0
西藏大学,哲学类,广东,2024,历史类,539.0,18683.0
西藏大学,数学类,广东,2024,历史类,538.0,19182.0
西藏大学,物理学类,广东,2024,历史类,543.0,17178.0
西藏大学,体育学类,广东,2024,历史类,534.0,20755.0
西藏大学,法学类,广东,2024,历史类,552.0,13989.0
西北大学,哲学类,广东,2024,历史类,584.0,5534.0
西北大学,数学类,广东,2024,历史类,608.0,2007.0
西安交通大学,哲学类,广东,2024,历史类,614.0,1530.0
西北工业大学,哲学类,广东,2024,历史类,599.0,3141.0
西安工业大学,哲学类,广东,2024,历史类,533.0,21522.0
西安建筑科技大学,哲学类,广东,2024,历史类,542.0,17529.0
西安石油大学,哲学类,广东,2024,历史类,523.0,25971.0
西安石油大学,数学类,广东,2024,历史类,529.0,23336.0
陕西科技大学,哲学类,广东,2024,历史类,532.0,21801.0
长安大学,哲学类,广东,2024,历史类,571.0,8245.0
西北农林科技大学,哲学类,广东,2024,历史类,590.0,4503.0
西北农林科技大学,数学类,广东,2024,历史类,589.0,4561.0
陕西师范大学,哲学类,广东,2024,历史类,588.0,4757.0
陕西师范大学,数学类,广东,2024,历史类,583.0,5667.0
陕西师范大学,物理学类,广东,2024,历史类,561.0,10929.0
陕西师范大学,体育学类,广东,2024,历史类,587.0,4962.0
延安大学,哲学类,广东,2024,历史类,515.0,29999.0
延安大学,数学类,广东,2024,历史类,520.0,27442.0
陕西理工大学,哲学类,广东,2024,历史类,504.0,36122.0
咸阳师范学院,哲学类,广东,2024,历史类,497.0,40992.0
渭南师范学院(中外合作办学),哲学类,广东,2024,历史类,482.0,50911.0
西安外国语大学,哲学类,广东,2024,历史类,539.0,18685.0
西安外国语大学,数学类,广东,2024,历史类,535.0,20400.0
西北政法大学,哲学类,广东,2024,历史类,587.0,4919.0
西北政法大学,数学类,广东,2024,历史类,590.0,4484.0
西安美术学院,哲学类,广东,2024,历史类,513.0,31273.0
兰州大学,哲学类,广东,2024,历史类,593.0,3980.0
兰州大学,数学类,广东,2024,历史类,594.0,3742.0
兰州大学,物理学类,广东,2024,历史类,594.0,3864.0
兰州理工大学,哲学类,广东,2024,历史类,515.0,29935.0
兰州交通大学,哲学类,广东,2024,历史类,523.0,26267.0
兰州交通大学,数学类,广东,2024,历史类,507.0,34483.0
甘肃农业大学,哲学类,广东,2024,历史类,493.0,43382.0
西北师范大学,哲学类,广东,2024,历史类,531.0,22109.0
西北师范大学,数学类,广东,2024,历史类,520.0,27732.0
西北师范大学,体育学类,广东,2024,历史类,531.0,22444.0
西北师范大学,法学类,广东,2024,历史类,540.0,18431.0
陇东学院,哲学类,广东,2024,历史类,492.0,44041.0
陇东学院,数学类,广东,2024,历史类,490.0,45777.0
天水师范学院,哲学类,广东,2024,历史类,492.0,44070.0
天水师范学院,数学类,广东,2024,历史类,493.0,43460.0
天水师范学院,物理学类,广东,2024,历史类,496.0,41739.0
天水师范学院,体育学类,广东,2024,历史类,495.0,41882.0
兰州财经大学,哲学类,广东,2024,历史类,496.0,41732.0
兰州财经大学,数学类,广东,2024,历史类,497.0,40989.0
兰州财经大学(联合培养),法学类,广东,2024,历史类,491.0,44922.0
西北民族大学,哲学类,广东,2024,历史类,500.0,39248.0
西北民族大学,数学类,广东,2024,历史类,511.0,32431.0
西北民族大学,物理学类,广东,2024,历史类,528.0,23702.0
青海师范大学,哲学类,广东,2024,历史类,518.0,28358.0
青海师范大学,数学类,广东,2024,历史类,519.0,28061.0
宁夏大学,哲学类,广东,2024,历史类,564.0,10239.0
新疆大学,哲学类,广东,2024,历史类,557.0,12372.0
新疆大学,数学类,广东,2024,历史类,549.0,14828.0
新疆大学,物理学类,广东,2024,历史类,563.0,10504.0
新疆农业大学,哲学类,广东,2024,历史类,492.0,44407.0
新疆农业大学,数学类,广东,2024,历史类,492.0,44205.0
新疆农业大学,物理学类,广东,2024,历史类,489.0,46444.0
新疆师范大学,哲学类,广东,2024,历史类,504.0,36164.0
新疆师范大学,数学类,广东,2024,历史类,507.0,34851.0
喀什大学,哲学类,广东,2024,历史类,492.0,44071.0
喀什大学,数学类,广东,2024,历史类,494.0,43119.0
喀什大学,物理学类,广东,2024,历史类,495.0,42062.0
伊犁师范大学,哲学类,广东,2024,历史类,493.0,43679.0
伊犁师范大学,数学类,广东,2024,历史类,494.0,43030.0
新疆和田学院,哲学类,广东,2024,历史类,487.0,47260.0
新疆和田学院,数学类,广东,2024,历史类,490.0,45226.0
新疆财经大学,哲学类,广东,2024,历史类,494.0,43047.0
新疆财经大学,数学类,广东,2024,历史类,492.0,44229.0
新疆艺术学院,哲学类,广东,2024,历史类,486.0,48439.0
天津城建大学,哲学类,广东,2024,历史类,493.0,43413.0
天津城建大学,数学类,广东,2024,历史类,491.0,44779.0
天津城建大学(中外合作办学),物理学类,广东,2024,历史类,479.0,53556.0
天津城建大学(中外合作办学),体育学类,广东,2024,历史类,478.0,54013.0
天津城建大学,法学类,广东,2024,历史类,522.0,26602.0
吕梁学院,哲学类,广东,2024,历史类,489.0,46081.0
广东白云学院,历史学类,广东,2024,历史类,473.0,58122.0
