school,major,province,year,exam_type,min_score,min_rank
深圳技术大学,物理学类,广东,2023,物理类,571.0,51308.0
深圳技术大学,体育学类,广东,2023,物理类,564.0,58741.0
深圳技术大学,法学类,广东,2023,物理类,575.0,47496.0
海南比勒费尔德应用科学大学,哲学类,广东,2023,物理类,517.0,117667.0
河北石油职业技术大学,数学类,广东,2023,物理类,494.0,150924.0
河北科技工程职业技术大学,数学类,广东,2023,物理类,496.0,148463.0
广西农业职业技术大学,数学类,广东,2023,物理类,498.0,145409.0
广西农业职业技术大学,物理学类,广东,2023,物理类,494.0,151535.0
贵阳康养职业大学,物理学类,广东,2023,物理类,501.0,140426.0
贵阳康养职业大学,体育学类,广东,2023,物理类,495.0,149866.0
兰州资源环境职业技术大学,哲学类,广东,2023,物理类,492.0,153075.0
兰州石化职业技术大学,哲学类,广东,2023,物理类,493.0,152853.0
宁波诺丁汉大学,教育学类,广东,2023,物理类,593.0,32235.0
宁波诺丁汉大学,新闻传播学类,广东,2023,物理类,594.0,31251.0
西交利物浦大学,体育学类,广东,2023,物理类,600.0,26515.0
北京师范大学-香港浸会大学联合国际学院,数学类,广东,2023,物理类,581.0,42591.0
温州肯恩大学,体育学类,广东,2023,物理类,543.0,82690.0
深圳北理莫斯科大学,哲学类,广东,2023,物理类,542.0,84342.0
深圳北理莫斯科大学,数学类,广东,2023,物理类,568.0,54667.0
广东以色列理工学院,哲学类,广东,2023,物理类,543.0,82571.0
广东以色列理工学院,数学类,广东,2023,物理类,542.0,84979.0
广东以色列理工学院,物理学类,广东,2023,物理类,539.0,88787.0
哈尔滨工业大学(深圳),数学类,广东,2023,物理类,659.0,2326.0
北京大学医学部,物理学类,广东,2023,物理类,684.0,268.0
北京大学医学部,体育学类,广东,2023,物理类,678.0,513.0
北京大学医学部,法学类,广东,2023,物理类,685.0,253.0
中国人民大学(苏州校区)(中外合作办学),体育学类,广东,2023,物理类,644.0,5600.0
北京交通大学(威海校区)(中外合作办学),体育学类,广东,2023,物理类,605.0,23705.0
北京交通大学(威海校区)(中外合作办学),法学类,广东,2023,物理类,585.0,38872.0
北京邮电大学(宏福校区)(中外合作办学),数学类,广东,2023,物理类,619.0,15298.0
北京邮电大学(宏福校区)(中外合作办学),物理学类,广东,2023,物理类,615.0,17510.0
北京师范大学(珠海校区),数学类,广东,2023,物理类,630.0,10125.0
北京师范大学(珠海校区),物理学类,广东,2023,物理类,627.0,11453.0
大连理工大学(盘锦校区),数学类,广东,2023,物理类,613.0,18514.0
大连理工大学(盘锦校区)(中外合作办学),物理学类,广东,2023,物理类,607.0,22362.0
大连理工大学(盘锦校区)(中外合作办学),体育学类,广东,2023,物理类,603.0,24792.0
东北大学秦皇岛分校,体育学类,广东,2023,物理类,606.0,22935.0
东北大学秦皇岛分校(中外合作办学),法学类,广东,2023,物理类,606.0,22533.0
哈尔滨工业大学(威海),哲学类,广东,2023,物理类,644.0,5576.0
哈尔滨工业大学(威海)(中外合作办学),数学类,广东,2023,物理类,615.0,17612.0
哈尔滨工业大学(威海),物理学类,广东,2023,物理类,625.0,12500.0
复旦大学医学院,哲学类,广东,2023,物理类,686.0,210.0
复旦大学医学院,数学类,广东,2023,物理类,664.0,1617.0
上海交通大学医学院,数学类,广东,2023,物理类,686.0,213.0
上海交通大学医学院(联合培养),物理学类,广东,2023,物理类,671.0,931.0
浙江大学医学院,哲学类,广东,2023,物理类,659.0,2354.0
合肥工业大学(宣城校区),物理学类,广东,2023,物理类,601.0,26101.0
中国石油大学(北京)克拉玛依校区,哲学类,广东,2023,物理类,562.0,60986.0
山东大学威海分校,物理学类,广东,2023,物理类,613.0,18275.0
山东大学威海分校(中外合作办学),法学类,广东,2023,物理类,619.0,15346.0
山东大学威海分校(中外合作办学),经济学类,广东,2023,物理类,614.0,18103.0
电子科技大学(沙河校区),哲学类,广东,2023,物理类,643.0,5707.0
电子科技大学(沙河校区)(中外合作办学),数学类,广东,2023,物理类,627.0,11584.0
电子科技大学(沙河校区)(中外合作办学),物理学类,广东,2023,物理类,621.0,14462.0
西南大学(荣昌校区),数学类,广东,2023,物理类,589.0,35666.0
西南大学(荣昌校区),物理学类,广东,2023,物理类,577.0,46291.0
西南大学(荣昌校区),体育学类,广东,2023,物理类,571.0,51555.0
河北环境工程学院,物理学类,广东,2023,物理类,496.0,147683.0
河北环境工程学院,体育学类,广东,2023,物理类,492.0,153331.0
河北环境工程学院,法学类,广东,2023,物理类,492.0,153615.0
汕头大学医学院,外国语言文学类,广东,2023,物理类,606.0,22783.0
汕头大学医学院,中国语言文学类,广东,2023,物理类,594.0,31063.0
汕头大学医学院,艺术设计类,广东,2023,物理类,535.0,93852.0
汕头大学医学院,生物科学类,广东,2023,物理类,556.0,67206.0
华南师范大学(汕尾校区),物理学类,广东,2023,物理类,586.0,38080.0
华南师范大学(汕尾校区),体育学类,广东,2023,物理类,585.0,38747.0
广东工业大学(揭阳校区),其他类,广东,2023,物理类,566.0,56790.0
广东技术师范大学(河源校区),哲学类,广东,2023,物理类,518.0,116168.0
香港珠海学院,数学类,广东,2023,物理类,526.0,105138.0
陆军工程大学,哲学类,广东,2023,物理类,584.0,39714.0
陆军军医大学,其他类,广东,2023,物理类,637.0,7542.0
陆军军医大学,其他类,广东,2023,物理类,638.0,7276.0
陆军军医大学,其他类,广东,2023,物理类,618.0,15724.0
陆军军医大学,其他类,广东,2023,物理类,593.0,31885.0
陆军军医大学,其他类,广东,2023,物理类,588.0,36140.0
北京大学,哲学类,广东,2024,历史类,662.0,32.0
中国人民大学,哲学类,广东,2024,历史类,648.0,150.0
中国人民大学,法学类,广东,2024,历史类,659.0,53.0
清华大学,哲学类,广东,2024,历史类,665.0,19.0
北京交通大学,哲学类,广东,2024,历史类,594.0,3847.0
北京航空航天大学,哲学类,广东,2024,历史类,625.0,818.0
北京理工大学,哲学类,广东,2024,历史类,611.0,1765.0
北京科技大学,哲学类,广东,2024,历史类,593.0,3913.0
北京科技大学,数学类,广东,2024,历史类,597.0,3312.0
北京科技大学,物理学类,广东,2024,历史类,596.0,3469.0
北京化工大学,哲学类,广东,2024,历史类,577.0,6981.0
北京服装学院,哲学类,广东,2024,历史类,513.0,31068.0
北京印刷学院,哲学类,广东,2024,历史类,531.0,22341.0
中国农业大学(中外合作办学),哲学类,广东,2024,历史类,583.0,5770.0
北京林业大学,哲学类,广东,2024,历史类,575.0,7382.0
北京林业大学,数学类,广东,2024,历史类,580.0,6292.0
北京林业大学,法学类,广东,2024,历史类,576.0,7111.0
北京林业大学,经济学类,广东,2024,历史类,580.0,6282.0
北京中医药大学,哲学类,广东,2024,历史类,582.0,5882.0
北京师范大学,哲学类,广东,2024,历史类,636.0,378.0
北京师范大学,外国语言文学类,广东,2024,历史类,623.0,920.0
首都师范大学,数学类,广东,2024,历史类,584.0,5545.0
首都体育学院,哲学类,广东,2024,历史类,521.0,27237.0
北京外国语大学,哲学类,广东,2024,历史类,617.0,1282.0
北京外国语大学,数学类,广东,2024,历史类,604.0,2497.0
北京外国语大学,物理学类,广东,2024,历史类,606.0,2229.0
北京第二外国语学院,哲学类,广东,2024,历史类,572.0,8079.0
北京第二外国语学院,数学类,广东,2024,历史类,554.0,13173.0
北京第二外国语学院,物理学类,广东,2024,历史类,575.0,7462.0
北京语言大学,哲学类,广东,2024,历史类,570.0,8625.0
北京语言大学,数学类,广东,2024,历史类,579.0,6469.0
中国传媒大学,数学类,广东,2024,历史类,597.0,3381.0
中国传媒大学(中外合作办学),物理学类,广东,2024,历史类,591.0,4345.0
中国传媒大学,新闻传播学类,广东,2024,历史类,594.0,3819.0
中央财经大学,哲学类,广东,2024,历史类,608.0,2019.0
对外经济贸易大学,数学类,广东,2024,历史类,605.0,2385.0
北京物资学院,哲学类,广东,2024,历史类,532.0,21577.0
首都经济贸易大学,哲学类,广东,2024,历史类,571.0,8355.0
北京体育大学,哲学类,广东,2024,历史类,574.0,7703.0
北京体育大学,数学类,广东,2024,历史类,574.0,7733.0
北京体育大学(中外合作办学),物理学类,广东,2024,历史类,521.0,27258.0
中国音乐学院,哲学类,广东,2024,历史类,566.0,9685.0
中央美术学院,哲学类,广东,2024,历史类,582.0,5966.0
中央美术学院(中外合作办学),数学类,广东,2024,历史类,570.0,8599.0
中央戏剧学院,哲学类,广东,2024,历史类,565.0,9875.0
中国戏曲学院,哲学类,广东,2024,历史类,556.0,12450.0
中国戏曲学院,数学类,广东,2024,历史类,558.0,12004.0
北京电影学院,哲学类,广东,2024,历史类,580.0,6279.0
北京电影学院,体育学类,广东,2024,历史类,580.0,6346.0
北京电影学院,法学类,广东,2024,历史类,576.0,7270.0
北京电影学院,经济学类,广东,2024,历史类,573.0,7904.0
北京电影学院,管理学类,广东,2024,历史类,587.0,4890.0
北京电影学院,教育学类,广东,2024,历史类,573.0,7895.0
中央民族大学,数学类,广东,2024,历史类,601.0,2938.0
中国政法大学,哲学类,广东,2024,历史类,611.0,1773.0
中国政法大学,数学类,广东,2024,历史类,605.0,2361.0
中国政法大学,物理学类,广东,2024,历史类,606.0,2297.0
中国政法大学,体育学类,广东,2024,历史类,608.0,2094.0
华北电力大学(北京),数学类,广东,2024,历史类,579.0,6457.0
南开大学,哲学类,广东,2024,历史类,627.0,711.0
天津大学,哲学类,广东,2024,历史类,603.0,2667.0
天津大学(中外合作办学),数学类,广东,2024,历史类,597.0,3324.0
天津科技大学,哲学类,广东,2024,历史类,534.0,20950.0
天津科技大学(中外合作办学),数学类,广东,2024,历史类,530.0,22645.0
天津工业大学,哲学类,广东,2024,历史类,522.0,26680.0
中国民航大学,哲学类,广东,2024,历史类,544.0,17008.0
中国民航大学,体育学类,广东,2024,历史类,549.0,15088.0
天津中医药大学,哲学类,广东,2024,历史类,529.0,23107.0
天津中医药大学,数学类,广东,2024,历史类,458.0,69157.0
天津师范大学,哲学类,广东,2024,历史类,529.0,23368.0
天津师范大学,物理学类,广东,2024,历史类,518.0,28276.0
天津师范大学,体育学类,广东,2024,历史类,562.0,10806.0
天津外国语大学,哲学类,广东,2024,历史类,530.0,22612.0
天津外国语大学,数学类,广东,2024,历史类,527.0,24269.0
天津外国语大学,经济学类,广东,2024,历史类,547.0,15839.0
天津商业大学,哲学类,广东,2024,历史类,519.0,27949.0
天津商业大学,数学类,广东,2024,历史类,516.0,29706.0
天津商业大学(中外合作办学),物理学类,广东,2024,历史类,509.0,33401.0
天津财经大学,哲学类,广东,2024,历史类,539.0,18636.0
天津财经大学(中外合作办学),数学类,广东,2024,历史类,530.0,22900.0
天津体育学院,哲学类,广东,2024,历史类,499.0,39772.0
天津美术学院,哲学类,广东,2024,历史类,506.0,35405.0
河北地质大学,哲学类,广东,2024,历史类,507.0,34854.0
华北电力大学(保定),数学类,广东,2024,历史类,570.0,8621.0
华北理工大学(中外合作办学),哲学类,广东,2024,历史类,494.0,42646.0
华北理工大学,数学类,广东,2024,历史类,531.0,22372.0
华北理工大学,物理学类,广东,2024,历史类,506.0,35442.0
河北医科大学,哲学类,广东,2024,历史类,529.0,22948.0
河北师范大学,哲学类,广东,2024,历史类,557.0,12174.0
衡水学院,哲学类,广东,2024,历史类,495.0,42335.0
邢台学院,哲学类,广东,2024,历史类,493.0,43361.0
沧州师范学院,哲学类,广东,2024,历史类,495.0,42204.0
沧州师范学院,数学类,广东,2024,历史类,495.0,41933.0
石家庄铁道大学,哲学类,广东,2024,历史类,510.0,32933.0
山西大学,哲学类,广东,2024,历史类,558.0,12083.0
中北大学,哲学类,广东,2024,历史类,516.0,29698.0
中北大学,数学类,广东,2024,历史类,511.0,32530.0
山西农业大学,哲学类,广东,2024,历史类,498.0,40304.0
山西农业大学,数学类,广东,2024,历史类,503.0,36978.0
山西师范大学,哲学类,广东,2024,历史类,524.0,25614.0
山西大同大学,哲学类,广东,2024,历史类,493.0,43498.0
山西财经大学,哲学类,广东,2024,历史类,508.0,34153.0
内蒙古大学,哲学类,广东,2024,历史类,549.0,15076.0
内蒙古大学,数学类,广东,2024,历史类,550.0,14753.0
内蒙古大学,物理学类,广东,2024,历史类,547.0,15487.0
内蒙古大学,体育学类,广东,2024,历史类,543.0,17230.0
内蒙古科技大学,哲学类,广东,2024,历史类,492.0,43877.0
内蒙古科技大学,数学类,广东,2024,历史类,495.0,42249.0
内蒙古农业大学,哲学类,广东,2024,历史类,493.0,43433.0
内蒙古师范大学,哲学类,广东,2024,历史类,500.0,38687.0
内蒙古民族大学,哲学类,广东,2024,历史类,491.0,44613.0
辽宁大学,哲学类,广东,2024,历史类,569.0,8920.0
辽宁大学(联合培养),数学类,广东,2024,历史类,563.0,10445.0
辽宁大学,物理学类,广东,2024,历史类,563.0,10393.0
辽宁大学(联合培养),体育学类,广东,2024,历史类,545.0,16630.0
辽宁大学(中外合作办学),法学类,广东,2024,历史类,552.0,13990.0
辽宁大学(中外合作办学),经济学类,广东,2024,历史类,541.0,17999.0
辽宁大学(中外合作办学),管理学类,广东,2024,历史类,551.0,14307.0
辽宁大学(中外合作办学),教育学类,广东,2024,历史类,566.0,9630.0
辽宁大学(中外合作办学),新闻传播学类,广东,2024,历史类,555.0,12828.0
辽宁大学(中外合作办学),建筑类,广东,2024,历史类,545.0,16623.0
大连理工大学,哲学类,广东,2024,历史类,588.0,4705.0
沈阳工业大学,哲学类,广东,2024,历史类,505.0,35847.0
辽宁工程技术大学,哲学类,广东,2024,历史类,492.0,43867.0
大连交通大学(中外合作办学),哲学类,广东,2024,历史类,499.0,39905.0
大连海事大学,哲学类,广东,2024,历史类,570.0,8629.0
大连海事大学(中外合作办学),数学类,广东,2024,历史类,591.0,4338.0
大连工业大学,哲学类,广东,2024,历史类,510.0,32708.0
大连工业大学,数学类,广东,2024,历史类,490.0,45817.0
大连工业大学,物理学类,广东,2024,历史类,493.0,43743.0
沈阳药科大学,哲学类,广东,2024,历史类,527.0,23921.0
辽宁师范大学(中外合作办学),哲学类,广东,2024,历史类,488.0,46817.0
沈阳师范大学(中外合作办学),哲学类,广东,2024,历史类,485.0,48666.0
渤海大学,哲学类,广东,2024,历史类,498.0,40524.0
渤海大学,数学类,广东,2024,历史类,515.0,30067.0
鞍山师范学院,哲学类,广东,2024,历史类,493.0,43178.0
大连外国语大学,哲学类,广东,2024,历史类,546.0,15955.0
大连外国语大学,数学类,广东,2024,历史类,529.0,23183.0
东北财经大学,哲学类,广东,2024,历史类,545.0,16349.0
东北财经大学,数学类,广东,2024,历史类,571.0,8346.0
东北财经大学(中外合作办学),物理学类,广东,2024,历史类,547.0,15514.0
东北财经大学(中外合作办学),体育学类,广东,2024,历史类,537.0,19796.0
东北财经大学(中外合作办学),法学类,广东,2024,历史类,556.0,12717.0
东北财经大学(中外合作办学),经济学类,广东,2024,历史类,552.0,13826.0
东北财经大学(中外合作办学),管理学类,广东,2024,历史类,536.0,20018.0
东北财经大学(中外合作办学),教育学类,广东,2024,历史类,546.0,16134.0
沈阳音乐学院,哲学类,广东,2024,历史类,494.0,42931.0
吉林大学,哲学类,广东,2024,历史类,597.0,3339.0
吉林大学,数学类,广东,2024,历史类,603.0,2599.0
吉林大学,物理学类,广东,2024,历史类,600.0,2989.0
吉林大学,体育学类,广东,2024,历史类,603.0,2609.0
吉林大学,法学类,广东,2024,历史类,597.0,3350.0
吉林大学,计算机类,广东,2024,历史类,626.0,765.0
延边大学,哲学类,广东,2024,历史类,524.0,25672.0
长春理工大学,哲学类,广东,2024,历史类,510.0,32862.0
长春理工大学,数学类,广东,2024,历史类,499.0,39298.0
长春理工大学,物理学类,广东,2024,历史类,502.0,37909.0
东北电力大学,哲学类,广东,2024,历史类,519.0,27762.0
东北师范大学,哲学类,广东,2024,历史类,596.0,3458.0
东北师范大学,数学类,广东,2024,历史类,587.0,5010.0
东北师范大学,物理学类,广东,2024,历史类,602.0,2747.0
东北师范大学,建筑类,广东,2024,历史类,586.0,5022.0
北华大学,哲学类,广东,2024,历史类,500.0,38886.0
北华大学,数学类,广东,2024,历史类,498.0,40454.0
吉林师范大学,哲学类,广东,2024,历史类,505.0,36103.0
吉林师范大学,数学类,广东,2024,历史类,531.0,22280.0
长春师范大学,哲学类,广东,2024,历史类,500.0,39261.0
长春师范大学,数学类,广东,2024,历史类,521.0,26988.0
吉林财经大学,哲学类,广东,2024,历史类,517.0,28916.0
吉林财经大学,物理学类,广东,2024,历史类,520.0,27390.0
吉林财经大学(中外合作办学),体育学类,广东,2024,历史类,507.0,34544.0
黑龙江大学,哲学类,广东,2024,历史类,505.0,35923.0
哈尔滨理工大学,哲学类,广东,2024,历史类,500.0,39165.0
哈尔滨理工大学,数学类,广东,2024,历史类,497.0,41150.0
燕山大学,哲学类,广东,2024,历史类,522.0,26548.0
燕山大学,数学类,广东,2024,历史类,537.0,19453.0
哈尔滨工程大学,哲学类,广东,2024,历史类,575.0,7319.0
黑龙江科技大学,哲学类,广东,2024,历史类,494.0,42777.0
黑龙江科技大学,数学类,广东,2024,历史类,494.0,42981.0
黑龙江科技大学,物理学类,广东,2024,历史类,499.0,39793.0
东北石油大学,哲学类,广东,2024,历史类,524.0,25348.0
东北石油大学,数学类,广东,2024,历史类,507.0,34802.0
佳木斯大学,哲学类,广东,2024,历史类,492.0,44211.0
佳木斯大学,数学类,广东,2024,历史类,500.0,38877.0
东北农业大学,哲学类,广东,2024,历史类,565.0,9793.0
东北农业大学,数学类,广东,2024,历史类,556.0,12452.0
东北农业大学(中外合作办学),物理学类,广东,2024,历史类,543.0,17196.0
东北林业大学,哲学类,广东,2024,历史类,558.0,11919.0
哈尔滨师范大学,哲学类,广东,2024,历史类,523.0,26277.0
哈尔滨师范大学,数学类,广东,2024,历史类,498.0,40529.0
哈尔滨师范大学,物理学类,广东,2024,历史类,541.0,17982.0
齐齐哈尔大学,哲学类,广东,2024,历史类,493.0,43629.0
齐齐哈尔大学,数学类,广东,2024,历史类,493.0,43126.0
齐齐哈尔大学,物理学类,广东,2024,历史类,493.0,43388.0
牡丹江师范学院,哲学类,广东,2024,历史类,492.0,44219.0
牡丹江师范学院,数学类,广东,2024,历史类,492.0,43868.0
哈尔滨学院,哲学类,广东,2024,历史类,493.0,43663.0
哈尔滨学院,数学类,广东,2024,历史类,493.0,43214.0
哈尔滨学院,物理学类,广东,2024,历史类,499.0,39872.0
哈尔滨商业大学,哲学类,广东,2024,历史类,490.0,45385.0
哈尔滨商业大学,数学类,广东,2024,历史类,500.0,39063.0
哈尔滨体育学院,哲学类,广东,2024,历史类,490.0,45247.0
哈尔滨体育学院,数学类,广东,2024,历史类,491.0,44523.0
哈尔滨金融学院,哲学类,广东,2024,历史类,491.0,44765.0
复旦大学,哲学类,广东,2024,历史类,656.0,69.0
复旦大学,数学类,广东,2024,历史类,652.0,113.0
同济大学,哲学类,广东,2024,历史类,630.0,568.0
上海交通大学,哲学类,广东,2024,历史类,656.0,68.0
华东理工大学,哲学类,广东,2024,历史类,588.0,4815.0
上海理工大学,哲学类,广东,2024,历史类,565.0,9729.0
上海理工大学(中外合作办学),数学类,广东,2024,历史类,539.0,18742.0
上海海事大学,哲学类,广东,2024,历史类,547.0,15665.0
东华大学,哲学类,广东,2024,历史类,588.0,4677.0
上海海洋大学,哲学类,广东,2024,历史类,554.0,13080.0
上海海洋大学(中外合作办学),数学类,广东,2024,历史类,530.0,22457.0
华东师范大学,哲学类,广东,2024,历史类,611.0,1760.0
上海师范大学(中外合作办学),哲学类,广东,2024,历史类,552.0,13954.0
上海外国语大学,哲学类,广东,2024,历史类,602.0,2792.0
上海外国语大学(中外合作办学),数学类,广东,2024,历史类,598.0,3252.0
上海外国语大学,物理学类,广东,2024,历史类,613.0,1629.0
上海财经大学,哲学类,广东,2024,历史类,605.0,2441.0
上海财经大学,数学类,广东,2024,历史类,612.0,1659.0
上海海关学院,哲学类,广东,2024,历史类,551.0,14385.0
华东政法大学,哲学类,广东,2024,历史类,605.0,2429.0
上海体育大学,哲学类,广东,2024,历史类,555.0,12973.0
上海音乐学院,哲学类,广东,2024,历史类,560.0,11225.0
上海戏剧学院,哲学类,广东,2024,历史类,561.0,10922.0
南京大学,哲学类,广东,2024,历史类,641.0,249.0
苏州大学,哲学类,广东,2024,历史类,594.0,3811.0
苏州大学,数学类,广东,2024,历史类,596.0,3468.0
苏州大学,物理学类,广东,2024,历史类,595.0,3594.0
苏州大学,体育学类,广东,2024,历史类,599.0,3066.0
东南大学,哲学类,广东,2024,历史类,617.0,1308.0
南京理工大学,哲学类,广东,2024,历史类,575.0,7479.0
江苏科技大学,哲学类,广东,2024,历史类,519.0,28095.0
中国矿业大学,哲学类,广东,2024,历史类,575.0,7418.0
南京工业大学,哲学类,广东,2024,历史类,536.0,20066.0
常州大学,哲学类,广东,2024,历史类,522.0,26430.0
河海大学,物理学类,广东,2024,历史类,579.0,6536.0
江南大学,哲学类,广东,2024,历史类,579.0,6445.0
江南大学,数学类,广东,2024,历史类,572.0,8066.0
江南大学(中外合作办学),物理学类,广东,2024,历史类,575.0,7380.0
南京林业大学,哲学类,广东,2024,历史类,560.0,11450.0
南京林业大学,数学类,广东,2024,历史类,562.0,10721.0
江苏大学,哲学类,广东,2024,历史类,573.0,7925.0
南京信息工程大学,哲学类,广东,2024,历史类,560.0,11136.0
南京信息工程大学,数学类,广东,2024,历史类,543.0,17438.0
南京信息工程大学,物理学类,广东,2024,历史类,563.0,10410.0
南通大学,哲学类,广东,2024,历史类,535.0,20337.0
南通大学,数学类,广东,2024,历史类,531.0,22199.0
南通大学,物理学类,广东,2024,历史类,530.0,22624.0
南通大学,体育学类,广东,2024,历史类,542.0,17544.0
南京农业大学,哲学类,广东,2024,历史类,574.0,7618.0
南京医科大学,哲学类,广东,2024,历史类,562.0,10751.0
中国药科大学,哲学类,广东,2024,历史类,578.0,6823.0
南京师范大学,哲学类,广东,2024,历史类,588.0,4714.0
江苏师范大学,哲学类,广东,2024,历史类,528.0,23749.0
江苏师范大学,数学类,广东,2024,历史类,526.0,24790.0
江苏师范大学,物理学类,广东,2024,历史类,528.0,23521.0
江苏师范大学,体育学类,广东,2024,历史类,525.0,24842.0
盐城师范学院,哲学类,广东,2024,历史类,533.0,21455.0
南京财经大学,物理学类,广东,2024,历史类,541.0,18216.0
南京艺术学院,哲学类,广东,2024,历史类,527.0,23946.0
苏州科技大学,哲学类,广东,2024,历史类,531.0,22286.0
浙江大学,哲学类,广东,2024,历史类,640.0,271.0
杭州电子科技大学,哲学类,广东,2024,历史类,536.0,20061.0
浙江理工大学,哲学类,广东,2024,历史类,535.0,20628.0
浙江农林大学,哲学类,广东,2024,历史类,527.0,24122.0
浙江中医药大学,哲学类,广东,2024,历史类,530.0,22785.0
浙江中医药大学,数学类,广东,2024,历史类,529.0,23362.0
浙江中医药大学,物理学类,广东,2024,历史类,507.0,34634.0
浙江师范大学,哲学类,广东,2024,历史类,536.0,20091.0
浙江师范大学,数学类,广东,2024,历史类,518.0,28517.0
浙江师范大学,物理学类,广东,2024,历史类,544.0,17029.0
浙江师范大学,体育学类,广东,2024,历史类,573.0,7792.0
浙江师范大学(中外合作办学),法学类,广东,2024,历史类,529.0,22918.0
杭州师范大学,哲学类,广东,2024,历史类,534.0,20819.0
湖州师范学院,哲学类,广东,2024,历史类,524.0,25440.0
绍兴文理学院,哲学类,广东,2024,历史类,508.0,33875.0
温州大学,哲学类,广东,2024,历史类,539.0,18913.0
温州大学,数学类,广东,2024,历史类,525.0,24986.0
温州大学,物理学类,广东,2024,历史类,532.0,21871.0
浙江工商大学,哲学类,广东,2024,历史类,541.0,17977.0
浙江工商大学,数学类,广东,2024,历史类,537.0,19702.0
中国美术学院,哲学类,广东,2024,历史类,535.0,20680.0
中国美术学院,体育学类,广东,2024,历史类,554.0,13218.0
安徽大学,哲学类,广东,2024,历史类,569.0,8777.0
合肥工业大学,哲学类,广东,2024,历史类,571.0,8441.0
合肥工业大学,数学类,广东,2024,历史类,582.0,5973.0
安徽工业大学,哲学类,广东,2024,历史类,518.0,28661.0
安徽农业大学,哲学类,广东,2024,历史类,518.0,28639.0
安徽师范大学,哲学类,广东,2024,历史类,544.0,16711.0
安庆师范大学,哲学类,广东,2024,历史类,498.0,40093.0
淮北师范大学,哲学类,广东,2024,历史类,539.0,18767.0
淮北师范大学,数学类,广东,2024,历史类,512.0,32015.0
淮北师范大学,物理学类,广东,2024,历史类,526.0,24479.0
滁州学院,哲学类,广东,2024,历史类,494.0,42618.0
滁州学院,数学类,广东,2024,历史类,494.0,42631.0
安徽财经大学,哲学类,广东,2024,历史类,523.0,25893.0
安徽财经大学,数学类,广东,2024,历史类,533.0,21546.0
铜陵学院,哲学类,广东,2024,历史类,490.0,45206.0
厦门大学,哲学类,广东,2024,历史类,616.0,1403.0
厦门大学,数学类,广东,2024,历史类,630.0,558.0
厦门大学(马来西亚分校),物理学类,广东,2024,历史类,590.0,4367.0
华侨大学,哲学类,广东,2024,历史类,531.0,22407.0
华侨大学,体育学类,广东,2024,历史类,548.0,15287.0
福州大学,哲学类,广东,2024,历史类,579.0,6585.0
福建理工大学,哲学类,广东,2024,历史类,537.0,19731.0
福建农林大学,哲学类,广东,2024,历史类,534.0,20939.0
福建农林大学(中外合作办学),数学类,广东,2024,历史类,497.0,40858.0
福建农林大学(中外合作办学),物理学类,广东,2024,历史类,480.0,52566.0
集美大学,哲学类,广东,2024,历史类,533.0,21151.0
集美大学,数学类,广东,2024,历史类,551.0,14316.0
福建师范大学,哲学类,广东,2024,历史类,571.0,8411.0
福建师范大学,数学类,广东,2024,历史类,550.0,14681.0
福建师范大学,物理学类,广东,2024,历史类,572.0,8036.0
福建师范大学,体育学类,广东,2024,历史类,581.0,6008.0
福建师范大学(中外合作办学),法学类,广东,2024,历史类,509.0,33224.0
闽江学院,哲学类,广东,2024,历史类,521.0,27121.0
武夷学院,哲学类,广东,2024,历史类,496.0,41586.0
泉州师范学院,哲学类,广东,2024,历史类,529.0,23246.0
泉州师范学院,数学类,广东,2024,历史类,516.0,29707.0
南昌大学,哲学类,广东,2024,历史类,574.0,7605.0
南昌大学,数学类,广东,2024,历史类,574.0,7727.0
华东交通大学,哲学类,广东,2024,历史类,531.0,22233.0
华东交通大学,数学类,广东,2024,历史类,532.0,21622.0
华东交通大学(联合培养),物理学类,广东,2024,历史类,507.0,34491.0
东华理工大学(联合培养),哲学类,广东,2024,历史类,501.0,38132.0
东华理工大学,数学类,广东,2024,历史类,512.0,31497.0
南昌航空大学,哲学类,广东,2024,历史类,520.0,27739.0
江西理工大学,哲学类,广东,2024,历史类,512.0,31686.0
江西理工大学,数学类,广东,2024,历史类,520.0,27635.0
景德镇陶瓷大学,哲学类,广东,2024,历史类,530.0,22820.0
景德镇陶瓷大学,数学类,广东,2024,历史类,513.0,31320.0
江西农业大学,数学类,广东,2024,历史类,512.0,31970.0
江西中医药大学,哲学类,广东,2024,历史类,524.0,25377.0
江西师范大学,哲学类,广东,2024,历史类,559.0,11687.0
江西师范大学,数学类,广东,2024,历史类,530.0,22781.0
江西师范大学,物理学类,广东,2024,历史类,555.0,12860.0
江西师范大学,体育学类,广东,2024,历史类,577.0,6845.0
江西师范大学,中国语言文学类,广东,2024,历史类,520.0,27634.0
上饶师范学院,哲学类,广东,2024,历史类,496.0,41638.0
上饶师范学院,数学类,广东,2024,历史类,498.0,40149.0
上饶师范学院,物理学类,广东,2024,历史类,499.0,39824.0
上饶师范学院,体育学类,广东,2024,历史类,499.0,39622.0
上饶师范学院,法学类,广东,2024,历史类,496.0,41346.0
上饶师范学院,经济学类,广东,2024,历史类,495.0,42075.0
上饶师范学院,管理学类,广东,2024,历史类,501.0,38567.0
宜春学院,哲学类,广东,2024,历史类,496.0,41404.0
宜春学院,数学类,广东,2024,历史类,493.0,43448.0
宜春学院,物理学类,广东,2024,历史类,493.0,43225.0
